,policy,mean,std,count,sigma,impurity,num_dim,stdb,clf
2663,average,0.9699600000000078,0.0005757863578880008,1000,0.1,0.0,5,1.0,logistic
2664,ensemble,0.969720000000008,0.0005687222916723461,1000,0.1,0.0,5,1.0,logistic
2665,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,5,1.0,logistic
2666,default,0.9185999999999986,0.0015132514430622266,1000,0.3,0.0,5,1.0,logistic
2667,augment,0.9290799999999988,0.0014874697194115114,1000,0.3,0.0,5,1.0,logistic
2668,average,0.928159999999999,0.001518855266745757,1000,0.3,0.0,5,1.0,logistic
2669,ensemble,0.9273999999999984,0.0015010306769327134,1000,0.3,0.0,5,1.0,logistic
2670,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,5,1.0,logistic
2671,default,0.8225199999999968,0.0020687022814143943,1000,0.5,0.0,5,1.0,logistic
2672,augment,0.8369199999999956,0.001925570414558095,1000,0.5,0.0,5,1.0,logistic
2673,average,0.8310399999999966,0.002116837121603688,1000,0.5,0.0,5,1.0,logistic
2674,ensemble,0.8338799999999961,0.0020128082365185635,1000,0.5,0.0,5,1.0,logistic
2675,plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,5,1.0,logistic
2676,default,0.7128799999999984,0.002718509866801268,1000,1.0,0.0,5,1.0,logistic
2677,augment,0.7401999999999985,0.002577480049079611,1000,1.0,0.0,5,1.0,logistic
2678,average,0.7346799999999987,0.002623772433307007,1000,1.0,0.0,5,1.0,logistic
2679,ensemble,0.7340399999999987,0.002628495270565912,1000,1.0,0.0,5,1.0,logistic
2680,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,5,1.0,logistic
2681,default,1.0,0.0,1000,0.0,-0.84,5,1.0,logistic
2682,augment,1.0,0.0,1000,0.0,-0.84,5,1.0,logistic
2683,average,1.0,0.0,1000,0.0,-0.84,5,1.0,logistic
2684,ensemble,1.0,0.0,1000,0.0,-0.84,5,1.0,logistic
2685,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,5,1.0,logistic
2686,default,0.9600400000000122,4.000000000000003e-05,1000,0.025,-0.84,5,1.0,logistic
2687,augment,0.9968000000000012,0.00034333347911014915,1000,0.025,-0.84,5,1.0,logistic
2688,average,0.9600000000000122,3.8638492232688e-16,1000,0.025,-0.84,5,1.0,logistic
2689,ensemble,0.9600400000000122,4.000000000000003e-05,1000,0.025,-0.84,5,1.0,logistic
2690,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.05,-0.84,5,1.0,logistic
2691,default,0.9993600000000002,0.00015879425561277712,1000,0.05,-0.84,5,1.0,logistic
2692,augment,1.0,0.0,1000,0.05,-0.84,5,1.0,logistic
2693,average,0.99976,9.773408797319436e-05,1000,0.05,-0.84,5,1.0,logistic
2694,ensemble,0.99976,9.77340879731925e-05,1000,0.05,-0.84,5,1.0,logistic
2695,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.08,-0.84,5,1.0,logistic
2696,default,1.0,0.0,1000,0.08,-0.84,5,1.0,logistic
2697,augment,1.0,0.0,1000,0.08,-0.84,5,1.0,logistic
2698,average,1.0,0.0,1000,0.08,-0.84,5,1.0,logistic
2699,ensemble,0.99996,3.999999999999957e-05,1000,0.08,-0.84,5,1.0,logistic
2700,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.1,-0.84,5,1.0,logistic
2701,default,0.9636000000000112,0.00036217560819465665,1000,0.1,-0.84,5,1.0,logistic
2702,augment,0.994160000000002,0.00044687145141985906,1000,0.1,-0.84,5,1.0,logistic
2703,average,0.9626400000000116,0.00031421191754790024,1000,0.1,-0.84,5,1.0,logistic
2704,ensemble,0.9625200000000118,0.0003074803150514622,1000,0.1,-0.84,5,1.0,logistic
2705,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.3,-0.84,5,1.0,logistic
2706,default,0.9480400000000021,0.0008855182338848537,1000,0.3,-0.84,5,1.0,logistic
2707,augment,0.9576800000000036,0.0009407989703984157,1000,0.3,-0.84,5,1.0,logistic
2708,average,0.9555600000000044,0.0008755872618152093,1000,0.3,-0.84,5,1.0,logistic
2709,ensemble,0.953320000000004,0.0007792206265139451,1000,0.3,-0.84,5,1.0,logistic
2710,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.5,-0.84,5,1.0,logistic
2711,default,0.9709200000000032,0.0009708223813324957,1000,0.5,-0.84,5,1.0,logistic
2712,augment,0.9788400000000032,0.0008134593512377338,1000,0.5,-0.84,5,1.0,logistic
2713,average,0.9766400000000036,0.0008812985232525283,1000,0.5,-0.84,5,1.0,logistic
2714,ensemble,0.977680000000004,0.0007869160290887657,1000,0.5,-0.84,5,1.0,logistic
2715,plurality,0.9199999999999848,4.847374480100858e-16,1000,1.0,-0.84,5,1.0,logistic
2716,default,0.9006399999999947,0.001620560587147742,1000,1.0,-0.84,5,1.0,logistic
2717,augment,0.9230399999999948,0.001168299329505635,1000,1.0,-0.84,5,1.0,logistic
2718,average,0.8959199999999954,0.0018002762550771547,1000,1.0,-0.84,5,1.0,logistic
2719,ensemble,0.9172799999999944,0.001280250225792064,1000,1.0,-0.84,5,1.0,logistic
2720,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,5,1.0,logistic
2721,default,1.0,0.0,1000,0.0,-0.76,5,1.0,logistic
2722,augment,1.0,0.0,1000,0.0,-0.76,5,1.0,logistic
2723,average,1.0,0.0,1000,0.0,-0.76,5,1.0,logistic
2724,ensemble,1.0,0.0,1000,0.0,-0.76,5,1.0,logistic
2725,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,5,1.0,logistic
2726,default,1.0,0.0,1000,0.025,-0.76,5,1.0,logistic
2727,augment,1.0,0.0,1000,0.025,-0.76,5,1.0,logistic
2728,average,1.0,0.0,1000,0.025,-0.76,5,1.0,logistic
2729,ensemble,1.0,0.0,1000,0.025,-0.76,5,1.0,logistic
2730,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,5,1.0,logistic
2731,default,1.0,0.0,1000,0.05,-0.76,5,1.0,logistic
2732,augment,1.0,0.0,1000,0.05,-0.76,5,1.0,logistic
2733,average,1.0,0.0,1000,0.05,-0.76,5,1.0,logistic
2734,ensemble,1.0,0.0,1000,0.05,-0.76,5,1.0,logistic
2735,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,5,1.0,logistic
2736,default,0.960240000000012,9.773408797319345e-05,1000,0.08,-0.76,5,1.0,logistic
2737,augment,0.9621200000000116,0.0002835242246898621,1000,0.08,-0.76,5,1.0,logistic
2738,average,0.9600400000000122,4.000000000000003e-05,1000,0.08,-0.76,5,1.0,logistic
2739,ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.08,-0.76,5,1.0,logistic
2740,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,5,1.0,logistic
2741,default,0.9989200000000004,0.00021278834291116636,1000,0.1,-0.76,5,1.0,logistic
2742,augment,0.9998799999999999,6.921264617387777e-05,1000,0.1,-0.76,5,1.0,logistic
2743,average,0.9993600000000002,0.00015879425561277777,1000,0.1,-0.76,5,1.0,logistic
2744,ensemble,0.9992800000000002,0.00016825548998445795,1000,0.1,-0.76,5,1.0,logistic
2745,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,5,1.0,logistic
2746,default,0.9613200000000032,0.0010404518922757294,1000,0.3,-0.76,5,1.0,logistic
2747,augment,0.969720000000003,0.0009818786512017068,1000,0.3,-0.76,5,1.0,logistic
2748,average,0.9693600000000026,0.001003891527107486,1000,0.3,-0.76,5,1.0,logistic
2749,ensemble,0.9684000000000024,0.0009996195472474748,1000,0.3,-0.76,5,1.0,logistic
2750,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,5,1.0,logistic
2751,default,0.9191599999999972,0.0013993042744351381,1000,0.5,-0.76,5,1.0,logistic
2752,augment,0.93516,0.0013484779541367276,1000,0.5,-0.76,5,1.0,logistic
2753,average,0.9267600000000006,0.0015398290403396966,1000,0.5,-0.76,5,1.0,logistic
2754,ensemble,0.9325999999999994,0.0013138364305217644,1000,0.5,-0.76,5,1.0,logistic
2755,plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,5,1.0,logistic
2756,default,0.8577599999999972,0.0019062571222729183,1000,1.0,-0.76,5,1.0,logistic
2757,augment,0.8868399999999947,0.001337985278171857,1000,1.0,-0.76,5,1.0,logistic
2758,average,0.8440799999999961,0.002181584954319425,1000,1.0,-0.76,5,1.0,logistic
2759,ensemble,0.8799199999999957,0.0014834399867181055,1000,1.0,-0.76,5,1.0,logistic
2760,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,5,1.0,logistic
2761,default,1.0,0.0,1000,0.0,-0.68,5,1.0,logistic
2762,augment,1.0,0.0,1000,0.0,-0.68,5,1.0,logistic
2763,average,1.0,0.0,1000,0.0,-0.68,5,1.0,logistic
2764,ensemble,1.0,0.0,1000,0.0,-0.68,5,1.0,logistic
2765,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,5,1.0,logistic
2766,default,1.0,0.0,1000,0.025,-0.68,5,1.0,logistic
2767,augment,1.0,0.0,1000,0.025,-0.68,5,1.0,logistic
2768,average,1.0,0.0,1000,0.025,-0.68,5,1.0,logistic
2769,ensemble,1.0,0.0,1000,0.025,-0.68,5,1.0,logistic
2770,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,5,1.0,logistic
2771,default,1.0,0.0,1000,0.05,-0.68,5,1.0,logistic
2772,augment,1.0,0.0,1000,0.05,-0.68,5,1.0,logistic
2773,average,1.0,0.0,1000,0.05,-0.68,5,1.0,logistic
2774,ensemble,1.0,0.0,1000,0.05,-0.68,5,1.0,logistic
2775,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,5,1.0,logistic
2776,default,0.9977200000000006,0.0002988158143252998,1000,0.08,-0.68,5,1.0,logistic
2777,augment,0.9993200000000002,0.00016359817958756014,1000,0.08,-0.68,5,1.0,logistic
2778,average,0.9984400000000004,0.0002450029110570439,1000,0.08,-0.68,5,1.0,logistic
2779,ensemble,0.9982000000000004,0.0002623524896562455,1000,0.08,-0.68,5,1.0,logistic
2780,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,5,1.0,logistic
2781,default,0.9806400000000048,0.0007590563658692051,1000,0.1,-0.68,5,1.0,logistic
2782,augment,0.9910000000000028,0.0005749178467664111,1000,0.1,-0.68,5,1.0,logistic
2783,average,0.9815200000000048,0.0007142827169964233,1000,0.1,-0.68,5,1.0,logistic
2784,ensemble,0.9822000000000041,0.000730269329284268,1000,0.1,-0.68,5,1.0,logistic
2785,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,5,1.0,logistic
2786,default,0.9209199999999956,0.0013750069978891925,1000,0.3,-0.68,5,1.0,logistic
2787,augment,0.9300799999999979,0.0013360309047991989,1000,0.3,-0.68,5,1.0,logistic
2788,average,0.9290399999999992,0.0014720208032651056,1000,0.3,-0.68,5,1.0,logistic
2789,ensemble,0.9290799999999968,0.0013269945420063087,1000,0.3,-0.68,5,1.0,logistic
2790,plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,5,1.0,logistic
2791,default,0.9269999999999974,0.001453104095208425,1000,0.5,-0.68,5,1.0,logistic
2792,augment,0.9415199999999979,0.0013167472891270422,1000,0.5,-0.68,5,1.0,logistic
2793,average,0.9349599999999996,0.0014419006475750984,1000,0.5,-0.68,5,1.0,logistic
2794,ensemble,0.9393599999999992,0.0013247435017184805,1000,0.5,-0.68,5,1.0,logistic
2795,plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,5,1.0,logistic
2796,default,0.8215599999999973,0.0019303089111570926,1000,1.0,-0.68,5,1.0,logistic
2797,augment,0.8476799999999982,0.001466686322554607,1000,1.0,-0.68,5,1.0,logistic
2798,average,0.8193199999999964,0.0022410175723897767,1000,1.0,-0.68,5,1.0,logistic
2799,ensemble,0.8413199999999975,0.0016597024468898635,1000,1.0,-0.68,5,1.0,logistic
2800,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.0,-0.6,5,1.0,logistic
2801,default,1.0,0.0,1000,0.0,-0.6,5,1.0,logistic
2802,augment,1.0,0.0,1000,0.0,-0.6,5,1.0,logistic
2803,average,1.0,0.0,1000,0.0,-0.6,5,1.0,logistic
2804,ensemble,1.0,0.0,1000,0.0,-0.6,5,1.0,logistic
2805,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.025,-0.6,5,1.0,logistic
2806,default,1.0,0.0,1000,0.025,-0.6,5,1.0,logistic
2807,augment,1.0,0.0,1000,0.025,-0.6,5,1.0,logistic
2808,average,1.0,0.0,1000,0.025,-0.6,5,1.0,logistic
2809,ensemble,1.0,0.0,1000,0.025,-0.6,5,1.0,logistic
2810,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.05,-0.6,5,1.0,logistic
2811,default,0.99988,6.921264617387828e-05,1000,0.05,-0.6,5,1.0,logistic
2812,augment,1.0,0.0,1000,0.05,-0.6,5,1.0,logistic
2813,average,0.99992,5.654022282231312e-05,1000,0.05,-0.6,5,1.0,logistic
2814,ensemble,0.99992,5.654022282231312e-05,1000,0.05,-0.6,5,1.0,logistic
2815,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.08,-0.6,5,1.0,logistic
2816,default,0.9897600000000024,0.000615403218322038,1000,0.08,-0.6,5,1.0,logistic
2817,augment,0.9979600000000006,0.0002784168025028579,1000,0.08,-0.6,5,1.0,logistic
2818,average,0.9906400000000024,0.0005761270019035015,1000,0.08,-0.6,5,1.0,logistic
2819,ensemble,0.9908400000000024,0.0005779519257069973,1000,0.08,-0.6,5,1.0,logistic
2820,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.1,-0.6,5,1.0,logistic
2821,default,0.9984800000000004,0.00024196724602339664,1000,0.1,-0.6,5,1.0,logistic
2822,augment,0.9996000000000002,0.00012592003754707028,1000,0.1,-0.6,5,1.0,logistic
2823,average,0.9990400000000004,0.00019369025766908347,1000,0.1,-0.6,5,1.0,logistic
2824,ensemble,0.9988400000000004,0.0002123664274302781,1000,0.1,-0.6,5,1.0,logistic
2825,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.3,-0.6,5,1.0,logistic
2826,default,0.9706800000000024,0.0009518632483942476,1000,0.3,-0.6,5,1.0,logistic
2827,augment,0.9786800000000028,0.000851694183955117,1000,0.3,-0.6,5,1.0,logistic
2828,average,0.9789200000000025,0.0008387712066690967,1000,0.3,-0.6,5,1.0,logistic
2829,ensemble,0.9779200000000026,0.0008834331067228904,1000,0.3,-0.6,5,1.0,logistic
2830,plurality,0.7999999999999887,3.582842007031069e-16,1000,0.5,-0.6,5,1.0,logistic
2831,default,0.8769199999999965,0.0017875427012826663,1000,0.5,-0.6,5,1.0,logistic
2832,augment,0.8934399999999971,0.0017012526739613525,1000,0.5,-0.6,5,1.0,logistic
2833,average,0.8913999999999966,0.0017332755823135039,1000,0.5,-0.6,5,1.0,logistic
2834,ensemble,0.8897199999999962,0.0016941049529446508,1000,0.5,-0.6,5,1.0,logistic
2835,plurality,0.7999999999999887,3.582842007031069e-16,1000,1.0,-0.6,5,1.0,logistic
2836,default,0.810679999999996,0.0021705872590266984,1000,1.0,-0.6,5,1.0,logistic
2837,augment,0.8397999999999956,0.001846556191879845,1000,1.0,-0.6,5,1.0,logistic
2838,average,0.8125999999999959,0.002277196878977656,1000,1.0,-0.6,5,1.0,logistic
2839,ensemble,0.8323999999999954,0.001993743969273644,1000,1.0,-0.6,5,1.0,logistic
2840,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,5,1.0,logistic
2841,default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,1.0,logistic
2842,augment,1.0,0.0,1000,0.0,-0.52,5,1.0,logistic
2843,average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,1.0,logistic
2844,ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,1.0,logistic
2845,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,5,1.0,logistic
2846,default,0.9683200000000092,0.0005136549828838816,1000,0.025,-0.52,5,1.0,logistic
2847,augment,0.99996,3.9999999999999814e-05,1000,0.025,-0.52,5,1.0,logistic
2848,average,0.9668800000000096,0.0004775915552998083,1000,0.025,-0.52,5,1.0,logistic
2849,ensemble,0.9666000000000098,0.0004697453146766467,1000,0.025,-0.52,5,1.0,logistic
2850,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,5,1.0,logistic
2851,default,0.9874000000000036,0.0006248443249565707,1000,0.05,-0.52,5,1.0,logistic
2852,augment,0.9987200000000004,0.000222735743003252,1000,0.05,-0.52,5,1.0,logistic
2853,average,0.9886400000000032,0.0006060674201091188,1000,0.05,-0.52,5,1.0,logistic
2854,ensemble,0.9892000000000032,0.0005950748810982705,1000,0.05,-0.52,5,1.0,logistic
2855,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,5,1.0,logistic
2856,default,0.9978000000000012,0.0002885190517855668,1000,0.08,-0.52,5,1.0,logistic
2857,augment,0.9990800000000006,0.00018970922378626983,1000,0.08,-0.52,5,1.0,logistic
2858,average,0.9983600000000008,0.00025094496084474927,1000,0.08,-0.52,5,1.0,logistic
2859,ensemble,0.998280000000001,0.00025672457519198937,1000,0.08,-0.52,5,1.0,logistic
2860,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,5,1.0,logistic
2861,default,0.941039999999998,0.001047671711947985,1000,0.1,-0.52,5,1.0,logistic
2862,augment,0.9606400000000028,0.0010294902866225897,1000,0.1,-0.52,5,1.0,logistic
2863,average,0.9456,0.001040828191068689,1000,0.1,-0.52,5,1.0,logistic
2864,ensemble,0.9426799999999984,0.0010569459469314114,1000,0.1,-0.52,5,1.0,logistic
2865,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,5,1.0,logistic
2866,default,0.9354799999999984,0.0013388659985831804,1000,0.3,-0.52,5,1.0,logistic
2867,augment,0.9440399999999995,0.0013162868270293567,1000,0.3,-0.52,5,1.0,logistic
2868,average,0.94492,0.0013314527278001167,1000,0.3,-0.52,5,1.0,logistic
2869,ensemble,0.9443599999999988,0.0013140460863748744,1000,0.3,-0.52,5,1.0,logistic
2870,plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,5,1.0,logistic
2871,default,0.897319999999996,0.0015661642539882194,1000,0.5,-0.52,5,1.0,logistic
2872,augment,0.911559999999997,0.0014476401700913278,1000,0.5,-0.52,5,1.0,logistic
2873,average,0.900599999999996,0.0016750061628679612,1000,0.5,-0.52,5,1.0,logistic
2874,ensemble,0.9090799999999954,0.0014387576667471258,1000,0.5,-0.52,5,1.0,logistic
2875,plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,5,1.0,logistic
2876,default,0.7559999999999972,0.0022389758848663484,1000,1.0,-0.52,5,1.0,logistic
2877,augment,0.7830399999999975,0.0019326907910200395,1000,1.0,-0.52,5,1.0,logistic
2878,average,0.7562799999999964,0.0024819995813702197,1000,1.0,-0.52,5,1.0,logistic
2879,ensemble,0.7757599999999979,0.002170975710489537,1000,1.0,-0.52,5,1.0,logistic
2880,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,10,1.0,logistic
2881,default,1.0,0.0,1000,0.0,0.0,10,1.0,logistic
2882,augment,1.0,0.0,1000,0.0,0.0,10,1.0,logistic
2883,average,1.0,0.0,1000,0.0,0.0,10,1.0,logistic
2884,ensemble,1.0,0.0,1000,0.0,0.0,10,1.0,logistic
2885,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,10,1.0,logistic
2886,default,1.0,0.0,1000,0.025,0.0,10,1.0,logistic
2887,augment,1.0,0.0,1000,0.025,0.0,10,1.0,logistic
2888,average,1.0,0.0,1000,0.025,0.0,10,1.0,logistic
2889,ensemble,1.0,0.0,1000,0.025,0.0,10,1.0,logistic
2890,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,10,1.0,logistic
2891,default,1.0,0.0,1000,0.05,0.0,10,1.0,logistic
2892,augment,1.0,0.0,1000,0.05,0.0,10,1.0,logistic
2893,average,1.0,0.0,1000,0.05,0.0,10,1.0,logistic
2894,ensemble,1.0,0.0,1000,0.05,0.0,10,1.0,logistic
2895,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,10,1.0,logistic
2896,default,1.0,0.0,1000,0.08,0.0,10,1.0,logistic
2897,augment,1.0,0.0,1000,0.08,0.0,10,1.0,logistic
2898,average,1.0,0.0,1000,0.08,0.0,10,1.0,logistic
2899,ensemble,1.0,0.0,1000,0.08,0.0,10,1.0,logistic
2900,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,10,1.0,logistic
2901,default,0.9988400000000004,0.0002123664274302781,1000,0.1,0.0,10,1.0,logistic
2902,augment,0.99964,0.00011951855372570471,1000,0.1,0.0,10,1.0,logistic
2903,average,0.9996000000000002,0.00012592003754706942,1000,0.1,0.0,10,1.0,logistic
2904,ensemble,0.9994800000000004,0.00014335323557614584,1000,0.1,0.0,10,1.0,logistic
2905,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,10,1.0,logistic
2906,default,0.9177199999999978,0.0016740382325395005,1000,0.3,0.0,10,1.0,logistic
2907,augment,0.9393199999999994,0.0013896289679870095,1000,0.3,0.0,10,1.0,logistic
2908,average,0.9379200000000002,0.0014558135158711026,1000,0.3,0.0,10,1.0,logistic
2909,ensemble,0.93696,0.0014161793544477214,1000,0.3,0.0,10,1.0,logistic
2910,plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,10,1.0,logistic
2911,default,0.8121599999999963,0.0022658482889347273,1000,0.5,0.0,10,1.0,logistic
2912,augment,0.8497199999999967,0.0020049791873088213,1000,0.5,0.0,10,1.0,logistic
2913,average,0.8374799999999955,0.0021391179082569187,1000,0.5,0.0,10,1.0,logistic
2914,ensemble,0.8410799999999965,0.0020857574125444233,1000,0.5,0.0,10,1.0,logistic
2915,plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,10,1.0,logistic
2916,default,0.7389599999999983,0.0026963287241337282,1000,1.0,0.0,10,1.0,logistic
2917,augment,0.7917999999999972,0.0024608160466836173,1000,1.0,0.0,10,1.0,logistic
2918,average,0.7751999999999966,0.0026430182643231172,1000,1.0,0.0,10,1.0,logistic
2919,ensemble,0.772439999999997,0.0024527662877784303,1000,1.0,0.0,10,1.0,logistic
2920,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.0,-0.84,10,1.0,logistic
2921,default,1.0,0.0,1000,0.0,-0.84,10,1.0,logistic
2922,augment,1.0,0.0,1000,0.0,-0.84,10,1.0,logistic
2923,average,1.0,0.0,1000,0.0,-0.84,10,1.0,logistic
2924,ensemble,1.0,0.0,1000,0.0,-0.84,10,1.0,logistic
2925,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.025,-0.84,10,1.0,logistic
2926,default,1.0,0.0,1000,0.025,-0.84,10,1.0,logistic
2927,augment,1.0,0.0,1000,0.025,-0.84,10,1.0,logistic
2928,average,1.0,0.0,1000,0.025,-0.84,10,1.0,logistic
2929,ensemble,1.0,0.0,1000,0.025,-0.84,10,1.0,logistic
2930,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.05,-0.84,10,1.0,logistic
2931,default,1.0,0.0,1000,0.05,-0.84,10,1.0,logistic
2932,augment,1.0,0.0,1000,0.05,-0.84,10,1.0,logistic
2933,average,1.0,0.0,1000,0.05,-0.84,10,1.0,logistic
2934,ensemble,1.0,0.0,1000,0.05,-0.84,10,1.0,logistic
2935,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.08,-0.84,10,1.0,logistic
2936,default,1.0,0.0,1000,0.08,-0.84,10,1.0,logistic
2937,augment,1.0,0.0,1000,0.08,-0.84,10,1.0,logistic
2938,average,1.0,0.0,1000,0.08,-0.84,10,1.0,logistic
2939,ensemble,1.0,0.0,1000,0.08,-0.84,10,1.0,logistic
2940,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.1,-0.84,10,1.0,logistic
2941,default,1.0,0.0,1000,0.1,-0.84,10,1.0,logistic
2942,augment,1.0,0.0,1000,0.1,-0.84,10,1.0,logistic
2943,average,1.0,0.0,1000,0.1,-0.84,10,1.0,logistic
2944,ensemble,1.0,0.0,1000,0.1,-0.84,10,1.0,logistic
2945,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.3,-0.84,10,1.0,logistic
2946,default,0.9929200000000016,0.0005274009402264618,1000,0.3,-0.84,10,1.0,logistic
2947,augment,0.9980400000000004,0.0002789914626583343,1000,0.3,-0.84,10,1.0,logistic
2948,average,0.9982400000000008,0.00026565574146434836,1000,0.3,-0.84,10,1.0,logistic
2949,ensemble,0.997120000000001,0.0003319876741926095,1000,0.3,-0.84,10,1.0,logistic
2950,plurality,0.9199999999999848,4.847374480100858e-16,1000,0.5,-0.84,10,1.0,logistic
2951,default,0.9252799999999992,0.0015200105368161215,1000,0.5,-0.84,10,1.0,logistic
2952,augment,0.9534800000000012,0.001207537886671775,1000,0.5,-0.84,10,1.0,logistic
2953,average,0.9437599999999986,0.0013950658079849175,1000,0.5,-0.84,10,1.0,logistic
2954,ensemble,0.9498400000000006,0.0012305643781162668,1000,0.5,-0.84,10,1.0,logistic
2955,plurality,0.9199999999999848,4.847374480100858e-16,1000,1.0,-0.84,10,1.0,logistic
2956,default,0.8693999999999966,0.0023055054446596665,1000,1.0,-0.84,10,1.0,logistic
2957,augment,0.9234399999999986,0.001488079561307381,1000,1.0,-0.84,10,1.0,logistic
2958,average,0.8812799999999963,0.0021119711224403632,1000,1.0,-0.84,10,1.0,logistic
2959,ensemble,0.9118399999999982,0.0016277788744372104,1000,1.0,-0.84,10,1.0,logistic
2960,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,10,1.0,logistic
2961,default,1.0,0.0,1000,0.0,-0.76,10,1.0,logistic
2962,augment,1.0,0.0,1000,0.0,-0.76,10,1.0,logistic
2963,average,1.0,0.0,1000,0.0,-0.76,10,1.0,logistic
2964,ensemble,1.0,0.0,1000,0.0,-0.76,10,1.0,logistic
2965,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,10,1.0,logistic
2966,default,1.0,0.0,1000,0.025,-0.76,10,1.0,logistic
2967,augment,1.0,0.0,1000,0.025,-0.76,10,1.0,logistic
2968,average,1.0,0.0,1000,0.025,-0.76,10,1.0,logistic
2969,ensemble,1.0,0.0,1000,0.025,-0.76,10,1.0,logistic
2970,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,10,1.0,logistic
2971,default,1.0,0.0,1000,0.05,-0.76,10,1.0,logistic
2972,augment,1.0,0.0,1000,0.05,-0.76,10,1.0,logistic
2973,average,1.0,0.0,1000,0.05,-0.76,10,1.0,logistic
2974,ensemble,1.0,0.0,1000,0.05,-0.76,10,1.0,logistic
2975,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,10,1.0,logistic
2976,default,1.0,0.0,1000,0.08,-0.76,10,1.0,logistic
2977,augment,1.0,0.0,1000,0.08,-0.76,10,1.0,logistic
2978,average,1.0,0.0,1000,0.08,-0.76,10,1.0,logistic
2979,ensemble,1.0,0.0,1000,0.08,-0.76,10,1.0,logistic
2980,plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,10,1.0,logistic
