GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3
Rv1196,827.0735699,864.6889722,1170.327941,997.7346032,997.8103765,1071.914828
Rv1198,106.0081606,79.74527591,114.4969555,103.5216583,203.2315335,96.26023566
Rv1201c,39.88425845,93.81797166,55.32738787,46.40626061,28.22660188,40.78823545
Rv1202,131.1982186,126.6542617,99.1282366,96.38223358,73.38916489,202.3096478
Rv1206,75.5701739,60.98168158,59.16956758,7.13942471,28.22660188,60.36658846
Rv1207,82.91727414,53.16351728,48.41146439,10.70913706,88.91379592,83.20800031
Rv1208,72.42141665,62.54531444,52.2536441,1.784856177,38.10591254,53.84047079
Rv1210,82.91727414,39.09082153,114.4969555,57.11539768,23.9926116,45.6828237
Rv1212c,26.23964371,43.78172011,26.12682205,0,36.69458244,0
Rv1213,268.6939516,333.0537994,243.5941938,198.1190357,290.7339994,148.469177
Rv1214c,3.148757246,9.381797166,13.06341102,24.98798648,14.11330094,0
Rv1221,2465.476923,2165.631513,2629.587796,1750.94391,1889.770996,2354.29695
Rv1222,348.4624685,267.3812192,398.8182542,255.2344334,211.6995141,106.0494122
Rv1223,805.0322691,808.3981892,876.0169746,944.1889179,578.6453385,557.9830609
Rv1224,106.0081606,78.18164305,106.812596,0,57.86453385,102.7863533
Rv1228,14.69420048,3.127265722,6.147487541,78.53367181,0,13.05223534
Rv1235,31.48757246,29.70902436,31.50587365,87.45795269,8.467980564,65.26117672
Rv1236,22.04130072,51.59988441,21.51620639,30.34255502,0,0
Rv1237,13.64461473,18.76359433,19.21089857,89.24280887,28.22660188,0
Rv1239c,65.07431641,29.70902436,23.82151422,71.3942471,31.04926207,0
Rv1240,86.06603138,65.67258016,69.15923484,46.40626061,148.1896599,42.41976487
Rv1241,8.396685988,3.127265722,11.52653914,0,8.467980564,0
Rv1242,7.34710024,14.07269575,8.452795369,0,0,0
Rv1243c,6.297514491,4.690898583,9.221231311,7.13942471,5.645320376,3.263058836
Rv1244,24.14047222,9.381797166,24.58995016,82.10338416,26.81527179,0
Rv1246c,4.198342994,3.127265722,4.610615656,0,16.93596113,0
Rv1247c,6.297514491,9.381797166,6.915923484,14.27884942,0,0
Rv1252c,2.099171497,3.127265722,3.07374377,0,0,0
Rv1253,111.2560893,111.0179331,99.89667254,157.0673436,63.50985423,81.5764709
Rv1256c,11.54544323,9.381797166,32.27430959,62.46996621,36.69458244,48.94588254
Rv1259,25.19005797,28.1453915,12.29497508,0,11.29064075,60.36658846
Rv1263,16.79337198,20.32722719,8.452795369,0,0,24.47294127
Rv1266c,64.02473066,43.78172011,49.17990033,37.48197973,46.5738931,61.99811788
Rv1267c,4.198342994,18.76359433,6.147487541,0,0,0
Rv1270c,11.54544323,0,9.221231311,21.41827413,0,0
Rv1274,60.87597342,40.65445439,56.09582381,92.81252123,74.80049498,29.36752952
Rv1275,56.67763042,15.63632861,56.09582381,0,46.5738931,9.789176508
Rv1280c,83.96685988,53.16351728,89.90700529,130.294501,35.28325235,127.2592946
Rv1281c,23.09088647,34.39992294,54.55895193,7.13942471,11.29064075,55.47200021
Rv1282c,27.28922946,7.818164305,19.21089857,0,8.467980564,29.36752952
Rv1283c,29.38840096,35.9635558,28.43212988,14.27884942,25.40394169,88.10258857
Rv1285,228.8096932,148.5451218,162.9084198,223.1070222,81.85714545,216.9934126
Rv1292,74.52058815,40.65445439,72.23297861,87.45795269,131.2536987,58.73505905
Rv1293,178.4295773,120.3997303,162.1399839,219.5373098,180.650252,99.52329449
Rv1294,237.2063792,150.1087547,188.2668059,208.8281728,245.5714364,79.94494148
Rv1295,230.9088647,154.7996532,179.8140106,212.3978851,207.4655238,233.3087068
Rv1296,104.9585749,140.7269575,108.3494679,192.7644672,244.1601063,171.3105889
Rv1297,2296.493618,1948.286545,2467.447812,1811.62902,2702.69713,2364.086127
Rv1298,290.7352523,272.0721178,275.8685034,117.8005077,203.2315335,357.3049425
Rv1299,527.9416315,365.8900895,627.8121651,289.1467007,564.5320376,732.5567086
Rv1300,280.2393949,234.5449292,352.7120977,226.6767345,324.6059216,445.4075311
Rv1302,99.71064611,101.636136,119.876007,0,56.45320376,35.89364719
Rv1304,80.81810264,104.7634017,108.3494679,62.46996621,71.97783479,101.1548239
Rv1305,18.89254347,23.45449292,7.684359426,14.27884942,14.11330094,13.05223534
Rv1306,107.0577464,151.6723875,172.8980871,114.2307954,63.50985423,208.8357655
Rv1307,258.1980941,247.053992,356.5542774,310.5649749,249.8054266,231.6771773
Rv1308,334.8178538,290.8357122,351.1752258,249.8798648,352.8325235,298.5698835
Rv1309,192.074192,159.4905518,162.9084198,103.5216583,146.7783298,187.6258831
Rv1310,340.0657825,340.8719637,487.9568236,358.7560917,430.4556787,486.1957665
Rv1311,59.82638767,56.290783,43.80084873,64.25482239,135.487689,97.89176508
Rv1315,132.2478043,175.1268804,133.707854,298.0709816,211.6995141,135.4169417
Rv1316c,19.94212922,68.79984589,33.04274553,58.90025385,16.93596113,22.84141185
Rv1317c,400.9417559,376.8355195,321.97466,253.4495772,134.0763589,246.3609421
Rv1323,774.5942824,650.4712702,796.8680725,646.1179362,567.3546978,667.2955319
Rv1325c,34.6363297,25.01812578,10.7581032,21.41827413,0,63.6296473
Rv1326c,147.9915905,173.5632476,94.51762094,242.7404401,220.1674947,81.5764709
Rv1327c,161.6362053,107.8906674,142.9290853,526.5325723,179.2389219,213.7303537
Rv1328,85.01644563,90.69070594,99.89667254,258.8041457,162.3029608,187.6258831
Rv1329c,14.69420048,35.9635558,56.86425975,55.3305415,43.75123291,106.0494122
Rv1330c,11.54544323,32.83629008,23.05307828,66.03967856,39.51724263,94.62870624
Rv1331,129.0990471,157.926919,75.30672238,89.24280887,94.5591163,53.84047079
Rv1335,7.34710024,31.27265722,8.452795369,49.97597297,38.10591254,0
Rv1336,136.4461473,81.30890877,106.0441601,69.60939092,100.2044367,68.52423555
Rv1338,55.62804467,75.05437733,48.41146439,0,56.45320376,73.41882381
Rv1343c,268.6939516,239.2358277,211.3198842,137.4339257,91.73645611,88.10258857
Rv1344,180.5287488,153.2360204,171.3612152,164.2067683,141.1330094,52.20894137
Rv1345,1352.91603,1213.3791,1245.634663,626.4845183,448.8029699,526.984002
Rv1346,927.8338017,800.5800248,770.7412504,362.325804,321.7832614,347.515766
Rv1347c,9.446271737,18.76359433,14.60028291,0,0,45.6828237
Rv1348,238.2559649,242.3630935,296.6162739,173.1310492,156.6576404,84.83952973
Rv1349,168.9833055,157.926919,153.6871885,48.19111679,79.03448526,24.47294127
Rv1350,39.88425845,56.290783,26.89525799,32.12741119,49.39655329,37.52517661
Rv1361c,365.2558405,401.8536453,525.6101848,255.2344334,172.1822715,295.3068246
Rv1365c,10.49585749,6.254531444,3.07374377,53.54568532,0,0
Rv1368,70.32224515,85.99980736,69.92767078,114.2307954,84.67980564,97.89176508
