ID_REF,t0h.rep1,t0h.rep2,t0h.rep3,d1.rep1,d1.rep2,d1.rep3,d2.rep1,d2.rep2,d2.rep3,d3.rep1,d3.rep2,d3.rep3,d5.rep1,d5.rep2,d5.rep3,d7.rep1,d7.rep2,d7.rep3,d8.rep1,d8.rep2,d8.rep3
Rv0102,12.72992191,12.33721758,12.58153653,11.90902763,11.97858084,11.8159255,11.1124153,11.04391802,10.84225156,10.48746645,10.76545929,10.38318494,11.07110637,11.31503595,10.93024001,10.16809507,10.8696735,10.59697963,11.18734655,10.86710731,11.13570792
Rv0103c,10.57261117,10.08445649,10.25703839,9.914879103,10.0916882,10.41798129,9.25813856,9.570569933,9.102025616,9.042031639,9.634093248,8.800705533,9.767223226,9.067720124,9.563496258,9.749090502,9.444062675,9.552585235,10.93573698,10.3406034,10.41234223
Rv0104,7.385874987,7.401791908,7.481037762,7.499949559,7.691940232,8.067371357,7.428249391,7.748201126,8.096481857,7.549476508,7.728348129,7.61730981,7.838189117,7.537335329,8.280173313,8.144522982,9.073415183,8.03248917,7.659874108,8.115937882,7.479402515
Rv0105c,6.501944213,6.27326851,7.006535873,7.381861985,6.892351726,8.264660764,6.592419922,6.366718067,6.729735579,6.988037117,6.748721587,7.075895564,7.152836201,6.354863103,6.535142324,9.247172314,7.297971754,8.953892292,6.555869481,6.531946218,6.588517388
Rv0106,6.989474139,7.138767973,6.735893377,7.988159844,7.545235863,8.12543282,7.194738207,6.884104772,7.610339776,8.109970759,7.083971176,8.516634519,7.745343371,7.268321404,7.868390745,7.441084611,8.50584148,8.198802334,6.634944232,7.038665924,6.490679982
Rv0107c,11.85682804,11.53368461,11.85275913,11.34433473,11.39754495,11.9756628,10.20234577,9.659508994,10.82453735,9.219360655,10.10963052,9.930540256,8.817574285,9.432932472,8.908725177,9.522333469,9.777942345,9.425929128,9.733346418,9.202613396,9.027296301
Rv0108c,12.57966856,13.01260546,11.84184556,12.31117248,12.69787893,10.87599278,13.18365141,13.46561304,13.069356,13.43115959,13.4947152,13.37956162,13.89213918,13.58923196,13.51921063,13.18152653,12.85537227,13.65564132,14.08053911,13.52758748,14.31758038
Rv0109,12.96399236,13.48289589,12.91020453,13.13075318,13.39809431,13.44407077,13.21828455,11.18568183,13.21258053,12.99539331,12.67752946,13.18053009,12.72616371,12.91539718,12.74004549,13.08287897,13.09207158,13.00002236,12.57891788,10.17634591,11.76740408
Rv0110,10.93627247,10.86490886,10.93770101,10.03738332,9.759668901,10.31127084,9.369997261,9.145256715,10.02912871,10.54000753,9.057675879,10.71112715,8.811012607,10.65641313,9.653783441,9.73395228,10.17775285,9.655332317,10.91541916,10.69038175,10.91203058
Rv0111,10.60342291,10.17266131,9.870992526,7.168511109,8.219955617,8.017069222,7.206044837,6.867714186,7.32206263,7.376965733,7.967123157,7.653002959,7.144738815,7.95489643,7.137990801,7.886803001,7.230183317,7.873497857,8.873684924,8.272886584,8.405650671
Rv0112,8.896169086,8.654975072,8.312430619,8.29372704,7.0279048,7.355074925,8.791874297,9.467632599,7.826233947,9.656375708,9.81249902,8.774664277,10.09982638,9.005503626,10.30362886,10.11237817,8.733832977,11.58101206,10.70471253,10.98581354,11.93829765
Rv0113,8.806625012,8.393800549,7.831881112,7.345568965,6.67717595,6.926351751,8.789092931,8.865325249,7.78123791,9.335199243,8.292995807,8.865407587,11.08915299,8.402454929,9.969593709,8.535443575,8.237742721,10.70704766,10.90240737,10.98088775,11.27543311
Rv0114,8.95147934,9.300824818,8.382551305,7.893367412,7.536704822,8.085995338,7.39314228,7.411343562,7.717372759,11.31143504,9.43776392,10.34242399,9.553012164,10.94049181,9.527935293,9.067792427,9.684942671,11.15040637,10.57976689,9.261231125,10.79686962
Rv0115,8.879579282,9.120888384,8.397537722,8.20855822,8.229566443,8.001636552,8.401064363,7.322883557,8.494144089,8.493452959,8.483760023,8.604668556,9.034564038,9.001800662,9.440706303,9.120453095,10.07186829,9.566153467,9.988885672,8.917019402,10.22255085
Rv0116c,10.41630918,10.12581274,10.17203854,9.538369641,9.930992964,9.279578607,11.10821709,10.97993905,10.01428549,11.24173662,11.27617992,10.95260969,12.11337735,11.50906038,12.39604673,12.09411625,11.382531,12.49225905,11.4780044,11.1570815,11.50699393
Rv0117,9.108816129,9.325705998,9.315526198,8.345670422,8.419314595,8.884390774,8.705707761,8.561465206,8.885985368,8.647756986,8.120736823,8.658868704,8.904215506,8.955248878,9.292052299,8.906261418,9.25323916,9.102986885,9.022846513,8.621671535,9.652210958
Rv0118c,12.67539168,12.27436597,12.50549915,10.05564587,10.70987246,9.810817485,8.24218272,7.671984058,8.876382597,8.047718251,8.420227334,8.750735222,8.448641544,8.672817227,7.465742181,8.225090747,7.181155048,7.739980728,9.419399793,7.967797726,7.957481158
Rv0119,9.442552749,8.908036656,9.40458885,8.450944641,8.501879872,8.382373681,7.566693997,6.827063833,8.244911641,8.017179968,7.901203072,7.973427426,7.991719503,7.570733951,7.415099778,8.159968869,7.637549388,7.319207254,7.768650661,7.310072294,7.486543689
Rv0120c,10.73018089,10.45575656,10.12901579,9.475353252,10.72293573,9.739136033,10.5948692,10.50288551,9.783134495,9.295277922,9.823343857,9.493794249,8.908903757,9.14553729,9.345392198,8.824719458,8.677322843,8.785854179,10.46581465,8.924186681,8.754705362
Rv0121c,7.831990814,8.010342051,7.817069322,7.246572234,7.156293054,7.151680052,7.208105395,6.948551749,7.219112574,7.602409043,7.997766684,7.892719207,9.006663965,8.341397806,7.74444596,7.640734929,8.142516692,8.098545418,7.312531775,7.455408936,7.217111018
Rv0122,7.304513968,7.719879884,7.720169811,8.768503408,8.520981987,8.814025148,8.056997923,8.014062006,8.534290987,9.517961013,8.565549405,9.602267635,9.027204439,8.261801302,8.862797631,9.407447071,8.681464695,9.283210034,8.430817345,7.888179406,8.386260429
Rv0123,8.227167302,8.35414891,8.515771491,7.55410872,8.111534648,7.464318689,10.1806443,8.12729766,11.42459293,10.25249654,8.210604873,10.50317124,10.18826232,10.78036413,10.2756915,9.464661477,8.477544936,8.846373649,10.21557745,9.478063446,9.410972599
Rv0124,12.56904883,13.08062089,12.66278629,12.57044339,12.86719448,12.96825455,12.61922977,10.39639692,12.50185593,12.20390423,12.02412243,12.58484413,11.78325913,12.12038135,12.15467341,12.37542858,12.42002349,12.21127157,11.63927332,9.352029122,10.18374709
Rv0125,12.80931245,12.59037907,12.69590224,12.38528058,12.36352795,12.4381942,12.35760522,12.11029527,12.10854087,11.98668079,12.19524741,11.88249449,12.1464493,12.12597104,12.49217513,11.66692661,11.97615484,12.17348056,13.1920104,12.17293449,12.63650437
Rv0126,11.413334,10.95019732,11.10961322,10.28144235,10.75021537,9.808939994,10.56151604,10.6560356,9.888391345,10.31590794,10.11711131,10.21441497,10.76342028,10.26684219,10.46822215,9.965250922,10.40123394,11.31501142,11.99094459,11.68414234,12.34976189
Rv0127,11.8846987,11.34259082,11.81777397,9.921872514,10.42170658,10.25043234,9.472110241,9.544700214,9.374323308,9.281152722,9.645384547,9.28596833,10.65279656,10.25760499,10.84849124,9.06802693,10.32860698,10.64259971,12.04000803,11.36801711,12.03337512
Rv0128,8.428440865,8.738804088,8.454515345,7.73806453,7.973198607,7.480552381,9.81298294,9.329977947,9.235883214,9.578676474,8.837932858,9.533036815,10.4640723,9.876211603,10.58695911,9.39582975,7.927174934,10.20057632,10.76155125,10.21919152,11.33197889
Rv0129c,12.24573527,12.32006353,12.1247641,11.77641047,11.49964471,11.15119211,12.39742325,12.07599311,11.8699032,12.19215207,12.00685715,11.84771377,12.32906606,11.42930594,12.08037289,11.01692671,10.91034986,11.79379942,13.11747051,12.36313259,12.4970828
Rv0130,7.816333976,7.180967725,7.550264303,9.826657465,9.47154709,10.03857926,9.638425725,7.551643904,10.61165415,10.49079564,7.259972315,10.83141449,9.379775308,8.975484216,9.110636969,11.12831561,10.21382316,10.72368771,8.412820261,8.370664839,8.477172174
Rv0131c,7.942570784,8.198029984,7.827611105,8.069211854,8.415418411,7.336483644,9.643156505,8.993679863,8.537980351,8.921476654,8.991535924,9.184412846,9.490963672,8.812987181,8.871536903,8.915055446,8.735439427,9.135591425,8.998542165,8.323164411,8.659811206
Rv0132c,7.75074057,7.658908293,7.872629893,8.05340751,7.724747346,8.353086955,7.550782101,7.794558819,7.71901656,8.520831388,7.820945575,8.191744864,8.814781457,7.735342888,8.915715979,7.867415804,8.557284619,8.471711807,7.836613103,8.408502763,8.345884387
Rv0133,12.28847417,11.83517888,12.12739498,11.93464432,12.20134648,11.78648606,10.57698921,11.32029324,10.28831978,10.49420718,11.31030978,11.3396794,11.18933071,11.19654963,10.691187,11.2037907,10.98981646,11.26210282,12.19309469,11.82244486,11.80529493
Rv0134,12.99198587,12.69442399,12.67797054,12.74719576,12.66004915,12.73033259,12.12846289,12.21803998,11.96710279,12.09977757,12.04274462,11.86101632,12.18344535,11.88011241,11.53929549,11.73473399,11.85576597,11.75705743,12.20316227,11.85101599,12.14319885
Rv0135c,11.35812397,10.8922111,11.45741375,12.18573877,11.1966053,10.22962559,12.76698373,12.66497607,11.32895519,11.60304533,11.85937482,10.22259125,12.00678495,10.60763043,11.61965353,11.99047597,10.96127495,11.03939134,11.29618955,11.08310864,11.60870816
Rv0136,9.315545419,8.690876346,9.090030529,9.809611575,8.692925365,8.648165185,11.01356686,9.48045506,7.985247145,9.427673485,8.47935727,8.281292429,10.46623468,7.811545147,8.728793773,9.168759882,8.717133304,8.666915501,9.158425016,8.728858569,8.490915217
Rv0137c,10.39547419,10.41717108,9.857195499,10.16123238,10.06609137,9.750796061,11.49072718,11.14248042,9.85032737,11.20862036,10.61450253,10.46036622,11.57424482,11.28016074,11.44581443,11.0147031,10.64986127,11.22553694,11.68226666,11.64020927,11.9026425
Rv0138,11.12895798,10.46117926,10.69320786,8.626272336,8.841746897,8.990910834,11.39661252,11.58587705,9.049311982,9.6740969,9.888626456,8.049788615,10.37518189,9.680114876,9.063291482,9.401580866,7.816615849,9.079508259,9.555688672,9.985302731,11.17551425
Rv0139,11.72240957,11.69822309,11.38322917,10.79485463,10.81683116,10.97557119,9.329926498,10.23185925,9.962106079,9.559010673,9.856361989,9.754495266,8.507012504,10.35834381,9.393686464,8.603782543,9.368603134,9.087573885,10.77234256,10.68117575,10.85592176
Rv0140,11.66233474,11.49334823,11.2295023,12.55735556,11.13611105,11.36194505,14.00571395,14.61443773,13.71473718,14.09504736,14.37372085,14.17089048,15.11217167,13.93851526,14.24062405,14.25613939,13.57453036,13.73877161,12.91536626,13.57435271,13.40746874
Rv0141c,11.78055736,11.55255907,11.58417825,11.69384718,10.88948637,10.45067266,12.12677702,12.82935797,11.21174548,12.25831968,12.54618483,11.49002898,13.54770994,12.01664591,12.83927078,12.33000962,11.81074916,12.74068505,12.45539567,13.00689751,13.03184272
Rv0142,11.0845213,10.98883162,11.33694217,10.31273541,10.01774051,11.10532683,11.88340682,11.1976872,11.00837231,10.36568831,11.136873,10.5000174,11.08301054,9.911755586,10.49203847,10.32033268,10.63041015,9.868530516,9.813711882,9.426476865,9.903081474
Rv0143c,11.39155101,11.17832921,11.25317835,11.061404,11.19803315,11.51283153,10.05628583,10.11345512,10.6168699,9.349547246,10.20274874,9.410130552,9.110414695,9.473482037,9.512821578,8.963495678,9.859796036,9.442514906,10.64740533,9.692500247,10.11073868
Rv0144,13.18994371,13.14607592,13.15046668,12.1857121,12.00298516,11.66637638,12.50781948,12.64251794,12.04971946,12.83172974,12.63335165,12.52712034,12.74952393,13.03300886,12.87114315,12.33665492,12.44357395,12.96517107,13.60934394,13.58521415,13.87066411
Rv0145,13.73842188,13.42540203,13.63504556,12.58134276,12.36061456,12.08327928,12.87652388,12.87705477,12.44250356,12.46604125,12.71712181,12.31199061,13.66911603,12.79272846,13.05844136,12.18299085,12.21130471,12.15999832,13.85240183,13.43649941,13.81936718
Rv0146,13.04710909,12.61163063,12.85064162,10.95393151,11.07353532,11.43304853,11.65678935,11.66870247,10.40837307,11.10805296,11.35468041,10.27915889,11.7359548,11.2971238,11.67948187,11.12347606,10.53884229,11.07832538,12.6864445,11.69151111,12.4828063
Rv0147,12.7954604,12.40333206,12.5729681,12.29887483,12.31826435,12.25089604,12.03507502,12.09343938,11.71738707,11.98853084,12.19402085,11.8331279,12.58199826,11.88827333,12.03109575,11.58172424,11.88356713,12.00893792,12.70270607,12.47019375,12.64719413
Rv0148,12.47437576,12.17143235,12.45453757,11.65811827,12.23940974,11.8476329,11.68459428,11.19624178,11.74249917,11.99205309,12.07007324,12.05486651,12.56267113,11.82189901,12.20693761,11.22102707,11.67197646,12.27741208,13.21749398,12.40681399,13.22749405
Rv0149,11.90377525,11.5941174,11.73881975,10.33941283,10.58694704,10.31220018,10.48733292,10.2942839,10.2921803,10.5450885,10.69526863,10.04977311,9.069771376,10.52810098,11.16863581,9.762759437,10.43318683,11.14369671,12.36999276,12.16598778,12.21937917
Rv0150c,7.507018394,7.149771741,7.708406584,7.192346393,6.854350389,8.315882204,8.433559245,8.146106663,8.004105451,8.158925535,7.533278001,7.920097199,8.471609701,7.972368298,8.205945252,8.147386478,8.09687196,7.638548535,7.839416971,7.918206435,8.241662648
Rv0151c,7.956614547,7.581832083,7.67019099,7.384775316,7.391074092,7.451995254,7.643580386,7.972580586,7.66962407,7.565259086,7.36222892,7.584682001,8.549549112,7.2298488,7.819196503,7.714070822,7.930235427,7.949277805,7.657155831,7.484618498,7.970929933
Rv0152c,8.001855494,7.75049446,7.925736914,7.474761894,7.232987938,7.823190095,7.49366314,7.43394264,7.613051084,7.935246676,7.421069772,7.925111044,7.795370334,7.299234958,7.504417703,7.856580493,8.101355031,8.189121724,7.895077265,7.725092212,8.373952674
Rv0153c,10.29290444,10.71946188,10.22295552,9.632341366,10.43675884,10.12301154,8.591247572,8.433129218,8.650068529,9.996916614,8.590022769,9.168828375,9.569522756,9.101823138,8.972205902,7.609105124,9.886250743,9.740044323,11.06611576,10.25721006,11.36439747
Rv0154c,11.69772572,11.32429876,11.47566114,11.17184876,11.69122404,11.76300422,10.71754924,10.43792382,11.14395277,9.232190029,11.1920558,9.741378365,11.42399822,10.37635879,10.00718785,9.232184732,9.514210696,9.305552288,11.52005313,10.64129676,11.62938025
Rv0155,10.09339401,9.675657463,9.863831125,9.714838354,9.655972958,9.51980429,8.818115568,8.351327074,8.040133829,10.18613022,9.545407027,10.14624788,10.02262046,9.728456433,9.032413062,10.10841379,9.493895299,9.265092483,10.43473096,9.766108676,9.704391557
Rv0156,11.18951883,11.00308046,10.8754075,10.83161314,9.660523522,10.52248125,9.304258925,10.61598101,9.058106038,9.858738904,10.38759273,10.06555617,11.13278668,9.612402747,10.89361722,9.854243249,8.841844644,10.70626062,12.08977392,12.4213448,12.24215893
Rv0157,11.73356124,11.49566095,11.56568588,10.07274745,10.86703921,10.1727193,9.67236056,9.566184557,9.430083259,9.398986333,9.566256237,9.6290853,10.48580055,9.954971231,10.19083281,8.621492503,9.281611633,9.423431423,11.81548715,11.36648626,11.28662991
Rv0157A,9.895925349,9.313344894,9.192692008,9.457598593,8.422438665,8.280273525,10.56449567,10.8872151,8.640370457,11.03552679,9.786386072,9.352705375,13.10927384,10.35924468,9.735515283,12.66292729,8.053788425,12.34840141,10.62343249,9.964704618,12.52165418
Rv0158,9.214565412,9.009637627,8.760973732,8.253014567,7.927465315,7.587070832,9.380633366,11.0655477,8.172299488,8.682420928,9.063593405,7.936668937,9.612005261,8.390529132,8.81000828,9.663436171,8.120042683,9.860038787,9.703542706,10.25146728,10.71154196
Rv0159c,7.832593067,7.473246528,7.77793129,8.170917527,7.970577744,8.193088206,8.275672958,8.990775627,7.943572253,8.277628937,8.934621772,8.332007581,8.516381286,8.033948668,8.343850086,8.50484565,8.592398952,8.779439133,8.106181756,7.774550521,8.6776998
Rv0160c,6.872580123,6.42063557,6.921856057,7.511448468,7.50612731,7.508890576,6.93604021,6.745801618,7.123166824,6.934994145,6.805788885,7.786848081,7.24140879,6.680436557,7.567188455,7.255118867,8.039705295,7.644021244,6.798122674,6.813895304,7.171684513
Rv0161,7.603825511,7.280811483,8.028605563,7.448112178,7.464023928,7.492264996,7.527024331,6.535501026,7.815505721,7.472766185,7.568130358,7.473653918,7.336162194,7.383367814,7.978452238,9.229962947,8.008469362,8.715818222,7.384064815,7.278171105,6.828149104
Rv0162c,8.39321426,8.322139891,8.305081358,8.482455867,8.650058859,9.183915339,7.790971853,7.401355223,8.219833628,7.982382333,7.84254417,7.724722315,7.998214117,7.942576861,7.710192554,8.130233413,8.637706593,8.031627834,7.830556815,7.588425262,8.030718697
Rv0163,7.728740034,7.630104795,7.974654641,7.612870551,7.470968482,8.079799457,7.400038819,7.475539171,7.134991238,7.50849057,7.001596491,8.244483086,8.093637055,7.899321386,7.498006382,8.285865917,7.871449448,8.600253363,7.914374122,7.980650132,8.881461373
Rv0164,12.73389914,12.56094712,12.59332192,12.22216956,11.21122379,11.21085332,12.11298473,12.78490096,11.24885979,12.68591471,12.48583211,12.18720793,13.05686213,12.84585317,13.15601293,12.04271119,12.48404855,12.94779902,13.99689684,14.04250051,14.32404789
Rv0165c,11.39882958,11.58066537,11.94919225,11.08013307,10.22329409,10.26881495,11.79717818,12.15953115,10.52039078,10.40065839,11.16498624,10.72801575,8.827489111,11.57137952,8.630809553,9.84560746,10.12598443,9.510486693,9.935961371,11.06655221,10.64071052
Rv0166,12.98459035,12.49508905,13.00217092,10.31018901,9.772857754,9.255268533,11.38098008,12.75528882,8.813613356,8.389852208,10.25359711,9.00724195,8.440351813,10.42739607,7.588700469,7.342292879,8.006944908,7.874817766,10.87084388,8.911090606,9.391125706
Rv0167,13.37424285,13.1189493,13.35378631,12.38968668,12.1957474,12.09315877,11.54089127,12.01671849,11.55529044,11.29687311,11.71316256,11.43711925,11.04243634,11.80074261,9.918104952,9.549454301,9.197219789,10.25490323,12.45922137,10.94054738,11.23782384
Rv0168,12.96368295,12.50675938,12.93751241,10.88873093,11.15023628,10.80720138,10.18833827,10.24585044,9.836033701,8.477875431,9.758600171,8.961803036,7.740540419,10.30025402,9.36234023,9.345879494,10.51330235,9.936763217,11.76364255,9.994516427,10.32100301
Rv0169,12.37094783,12.08996859,12.31834349,11.20534143,11.1379137,10.523981,9.588407025,9.828100247,9.551984721,9.456113211,10.593768,9.64589368,8.496785778,9.500008395,8.089205367,8.383459536,8.789676333,9.292938058,12.15769169,11.1681525,11.21413471
Rv0170,12.99868186,12.71799584,13.00359957,11.45893937,11.68894205,10.29553209,10.0139329,10.18390955,10.14873564,10.60264245,11.15343951,10.05812783,9.37956587,11.21757357,8.832289497,8.000825607,9.508522452,9.430423757,12.95865496,12.40966827,11.98306992
Rv0171,12.61455949,12.40468607,12.69283277,11.20865437,11.58338875,11.38484287,9.606180789,9.249044279,9.877229506,9.613047676,10.836763,10.29125803,8.588200247,10.67621626,8.753338159,8.564589286,9.509115624,9.071168446,12.37175277,10.96240776,11.02111714
Rv0172,12.88640792,12.73327798,12.88644648,11.58066696,11.71026139,11.38155704,9.804561658,10.00489231,10.59279736,10.46463381,11.18358282,10.22788318,9.123855083,11.88308565,9.563021056,7.282323624,10.24467672,8.640913075,12.65301121,11.6839139,11.71706516
Rv0173,13.08438204,12.98054864,13.20111938,11.99924568,11.8288505,12.28283265,10.37211932,9.939843538,10.82493528,10.39341804,11.31058477,10.6529355,8.462224338,11.31522606,9.454963279,7.918696252,8.366116644,8.374253283,12.79904497,11.69610764,11.82561277
