GENE_ID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25
Rv0391,7.593080243,8.079359179,8.270371356,8.13161238,8.269652734,8.107166173,8.160111801,7.955306709,8.063643636,8.001653437,8.063521018,7.9887716,7.652875926,7.766460108,7.350526322,7.68796823,7.683066534,7.750592664,8.029263894,7.928327258,8.008922581,8.064353669,8.60319902,8.857023161,8.780604615,8.252967624
Rv0392c,7.781041759,7.349241494,7.575400176,7.355893059,7.532304775,7.644940365,7.485190044,7.593062838,8.118483133,7.999482897,7.463820672,8.210184141,7.588384592,7.773370869,7.890649831,7.959664833,7.886179993,8.063647807,7.802588673,8.223446809,8.199190324,8.16125048,8.012899016,7.887101818,7.888373095,7.581476152
Rv0393,7.552001097,7.610800522,6.648028206,6.929261057,6.794701681,6.924995028,6.762240293,6.771056752,9.587854808,8.930026129,6.839572151,9.345533552,7.095321692,6.740949007,6.605800534,6.960530643,8.153959694,7.104198881,6.552524111,9.542781604,9.376704029,9.332724155,6.228760563,6.379483472,6.633089946,6.792675526
Rv0394c,7.256254825,7.359935788,7.499752711,7.192666721,7.377128603,7.179028981,7.396884429,7.679503549,7.176310069,7.535487448,7.408018497,7.409583204,7.57960673,7.529832014,7.350526322,7.398118843,7.408364828,7.257854739,7.066061979,7.234902039,7.318601001,7.382678285,7.130113173,7.130959455,7.251716042,7.318168581
Rv0395,4.737987892,5.426769252,3.408398834,2.568927758,1.453846409,3.047583954,2.497721816,2.65507422,6.864227081,6.283298836,2.359033286,7.198352936,2.170644021,2.205494779,2.998470127,3.965625495,6.475529926,5.139091032,3.585326637,7.15822877,6.964721689,7.090282323,3.304143598,3.436873566,3.306315591,3.332445944
Rv0396,4.058665897,4.35493113,4.497034326,3.155268626,4.05782877,4.093282661,4.227764153,3.982644504,6.709522419,6.311504745,4.417990393,6.601561671,3.980379605,3.671668806,4.033982031,4.766106491,6.304755244,5.543856908,3.995289379,6.900234346,6.785126233,6.849129636,3.525735276,3.812762084,3.501645294,3.744997418
Rv0397,5.199140096,4.711991704,3.583958583,4.656190379,4.201143189,4.554355725,4.599296505,4.571833094,7.811230519,6.862073728,4.088356501,7.654688079,4.509850978,4.577614362,4.34193836,5.054290888,6.821621407,5.642848856,4.219616858,7.869391746,7.624093523,7.767807626,4.002231489,4.175685352,4.308091791,3.94927669
Rv0398c,7.202575123,6.947710907,6.545476423,6.73408303,6.475743115,7.104169829,6.868205871,6.909565835,7.624121886,7.3710083,6.979262421,7.255587419,7.415097957,7.351127161,7.426024475,7.116757135,7.463676781,6.983473635,6.963460253,7.961682412,7.797656324,7.658576919,7.109105143,6.487379073,6.461251336,6.331114306
Rv0399c,7.175793938,7.317021087,7.104819757,6.697904607,6.640899368,6.784860834,6.907931169,7.045619959,8.352169497,7.930506165,6.866010511,8.514375019,6.621287081,6.880178226,6.70700721,6.898696622,7.740609574,7.222726681,6.341666521,8.532178228,8.561635618,8.464378836,6.082588823,6.273172855,6.276188562,6.83149752
Rv0400c,7.731077839,7.798695879,7.300407923,7.195186514,7.47910264,7.586597565,7.627623653,7.361633004,8.149330855,8.103930053,7.577369758,8.033217689,7.460350757,7.52007003,7.620312142,7.571307686,7.463676781,7.204836608,6.934951754,8.437740069,8.14926402,7.922309131,6.907432112,6.810272846,7.042505602,7.210047604
Rv0401,5.828788821,6.155472105,4.500001325,4.071939671,4.561440155,4.739305164,4.438495469,4.904332391,6.679840696,6.164614406,4.588005076,6.445733548,4.185602621,4.176417453,4.189819051,4.358659336,4.87691212,4.57726107,3.687427086,6.91464935,6.665553549,6.516267214,4.248725012,4.691088541,4.820219738,4.718196106
Rv0402c,8.502148171,8.954835902,9.167694531,9.026533165,9.118578808,9.142150629,8.772849815,8.9623156,9.435751555,9.185521932,8.664503989,9.569750958,8.38750268,8.433904422,8.421823786,8.585883233,8.742022593,8.679565469,8.073041561,9.436282828,9.578372038,9.582647147,8.440125346,8.570591533,8.431562411,8.619952937
Rv0403c,5.108646419,6.130095257,6.418588361,6.415539042,6.092179495,5.878906253,6.175289784,6.126895278,6.141558387,5.959091702,5.923045174,6.301642317,5.773496988,5.547083962,6.11929198,5.725568001,5.987382358,5.784486231,5.600700141,6.50716385,6.530856549,6.343385111,5.782186204,5.571677931,5.592520685,5.533760928
Rv0404,8.282769972,8.491566449,9.101210593,9.073529468,9.027686134,8.936392381,8.695788208,8.880402142,9.060944951,8.766353128,8.811001257,9.021445209,8.602073748,8.806467233,9.025607928,8.982272836,8.955022643,9.018155846,8.930036763,8.771513249,8.915109974,8.916845581,8.662370145,8.755119541,8.467379231,8.540168086
Rv0405,8.982358415,9.629508112,9.638069418,9.708058697,9.664533377,9.665580982,9.493395088,9.22150151,10.33568928,9.69935159,8.637901227,10.22570787,8.304702212,8.433904422,8.004156783,8.80106545,9.521014946,9.219033881,7.623796247,10.43867412,10.58886786,10.53317993,8.040320805,8.275709317,8.2890956,8.927567007
Rv0406c,6.935415827,6.919108277,6.534793735,7.041577996,6.979967589,6.652859905,6.947145383,6.44468864,7.58514807,6.899719418,6.440863867,7.25326603,6.076682945,6.072708364,5.951450415,6.078422438,6.304755244,5.997712776,5.518646176,7.587330504,7.756793298,7.472406566,6.228415314,6.305923026,6.374482728,6.392104505
Rv0407,7.308021639,7.572144176,7.640817572,7.45120036,7.450695201,7.322651894,7.395109295,7.645459889,7.489784548,7.410663319,7.728246687,7.530885566,7.421581043,7.569556609,7.009765181,7.169800148,7.313161005,7.250897221,6.712438896,7.632860171,7.624093523,7.560304678,7.211002561,7.199451844,7.481864063,7.746075437
Rv0408,8.157666811,8.279428864,8.30661498,8.094947682,8.237983121,8.223995433,8.053887751,8.192869654,8.506997152,8.380024125,8.434115725,8.737655713,8.341173698,8.442784303,7.721395008,8.077376483,7.886179993,8.073539939,7.566608058,8.663633264,8.649612618,8.596974019,7.499220743,7.713611821,7.774381135,8.287529332
Rv0409,7.463206776,7.685738258,7.506875026,7.398702727,7.728346381,7.59860785,7.534247073,7.503763166,7.499782472,7.570921682,8.50962974,7.92010224,8.179698007,8.018214786,7.638575676,7.734673645,7.49762137,7.411341057,7.624339617,7.600764875,7.699598747,7.650307173,7.011045252,7.050224443,7.233341842,7.382485421
Rv0410c,8.632676595,8.94853488,8.853775532,8.732325863,9.044477223,8.995423205,8.921791122,8.794809326,8.33242205,8.881250232,9.388238827,8.945895034,10.21179785,10.14681835,9.762498355,9.562006185,9.708878241,10.49237457,11.34815131,8.797025159,8.461973925,8.498687512,9.369886869,8.585922119,8.362631997,8.29125492
Rv0411c,7.682066128,7.913403701,7.742221094,7.816872031,8.005453514,7.867799847,7.862018024,7.733882769,8.352169497,8.422117713,8.298750511,8.662948556,9.402869146,9.223456232,8.927902835,8.883013734,9.176410078,9.82545473,10.62825267,8.533082992,8.304897551,8.385686835,8.858319076,7.984986221,7.683165968,7.500158919
Rv0412c,8.271740154,8.215297043,8.381532092,8.284578926,8.590219208,8.407877588,8.646457359,8.654100373,8.285265519,8.464094554,9.151327899,8.453866971,10.14494444,9.870665196,9.847581254,9.454175671,9.122330347,9.931654143,10.77778689,8.22151367,7.971595257,8.005181265,9.354480275,8.840220969,8.630721997,8.329057921
Rv0413,7.546576761,7.538356016,6.964239596,7.014307838,7.276134136,7.248363424,7.414482033,7.263440674,7.885936973,7.817035946,7.194829169,8.010377917,7.851628145,7.601629098,7.180161134,7.674536152,7.697550701,7.571627872,7.448115831,8.052475938,7.941880121,7.779526416,7.133917716,6.888416066,7.237557733,7.13718171
Rv0414c,6.980851123,6.687012021,5.882663977,5.816682165,5.635245953,6.195922822,6.197524519,5.643352277,7.710571901,7.420935583,6.008749906,7.67132439,6.468519497,6.262992429,6.128525114,6.149225524,6.766271549,6.110809016,6.370468543,7.975499206,7.684297877,7.687316514,5.906222258,5.816464303,6.385654446,6.214204867
Rv0415,7.135406467,6.890472353,6.619463926,6.527838661,6.574473415,6.257820905,6.55395284,6.414398264,7.792133173,7.7303417,6.783492405,7.712820629,7.16414829,7.426126139,7.413920854,7.171704437,7.476316137,7.020763622,7.301594137,8.186221456,7.996587138,7.755789104,7.288690488,6.933314075,6.948193956,7.144052086
Rv0416,4.167468052,3.688620007,4.313487629,3.070479305,3.96963552,3.792332004,3.363992006,3.960851454,5.248697642,4.509447713,4.192825498,5.289574526,4.210327802,4.411691239,4.298478193,3.9914303,4.692215027,4.936178129,4.189627774,5.336114505,5.630115398,5.700493876,4.338748758,4.256005289,4.009689661,4.332778493
Rv0417,6.38613026,6.142105471,5.707490502,4.935558546,5.019473085,5.382053747,5.569226293,5.431213957,7.765455151,7.200497376,5.601161744,7.277137598,5.710564979,5.70556894,5.796906463,5.850910047,6.959610854,6.390802001,5.645574467,7.922989438,7.825741188,7.802879481,5.735370396,5.673406679,5.637047557,5.763009867
Rv0418,8.654761319,9.596332759,9.830254455,9.50921718,9.595069639,9.727616491,9.558158247,9.62145345,8.603524879,9.160632653,9.601368065,8.494205248,9.023309305,8.985927734,8.036079565,8.428607651,8.168041319,8.009355128,7.58836016,8.070290517,8.096296802,8.189127542,8.280641563,8.382172656,8.431562411,8.927275047
Rv0419,9.111545841,9.323795689,9.235518799,9.368177404,9.328291473,9.286827576,9.379619313,9.267089935,8.709390157,8.782554315,9.267172245,8.792600509,9.305084082,9.212913672,9.367537412,9.226591713,9.125999418,9.014172693,9.388930622,8.455102202,8.479808396,8.385260981,9.038593219,8.974111938,9.024511994,9.059806056
Rv0420c,7.095449484,7.281893625,7.394483002,7.463983864,7.423295418,7.460652543,7.269522298,7.203954906,7.146462808,6.938872353,7.05710876,6.725753654,6.936910441,7.111338241,7.150189491,6.90294435,6.975967254,7.169438007,7.363916367,6.57002904,6.27410578,6.556643986,7.167714519,7.301515623,7.305700898,7.371831337
Rv0421c,7.321610685,7.273034562,6.720014357,6.602985494,6.841311963,6.784860834,6.891753587,6.590277624,7.020486758,6.819806892,6.615610839,6.828857132,6.650407927,6.28128666,5.796906463,6.22526134,6.049565842,6.179425455,5.831841547,7.146062649,7.062642122,6.618517085,6.046612175,6.240961588,6.422591927,6.809238721
Rv0422c,7.773264235,7.734223115,7.694138361,7.595840059,7.450695201,7.293393925,7.748880314,7.37654806,6.918216151,7.316380258,7.395601416,7.081828222,7.623679255,7.406644806,6.735102217,6.897338089,6.777792705,6.556799374,6.382862819,7.139940898,7.172727609,6.961374801,7.156536658,7.49228972,7.559187653,7.885845125
Rv0423c,9.903982218,9.963701084,10.31240479,10.04212082,10.1014019,10.15719389,10.13076457,10.27880843,9.064939399,9.359407762,10.29293742,9.202773089,10.28843325,10.36805813,10.07679863,10.05789811,9.282135665,9.384962941,9.689626015,8.603731738,8.539554438,8.725204326,10.15988289,10.15894692,10.13886303,10.2821137
Rv0424c,7.162710088,7.433972054,7.668966246,7.864175377,7.816211116,7.486736506,7.534247073,7.670761946,6.601561671,7.057932643,7.833259993,6.355964836,7.829585752,7.773370869,7.590801377,7.633284929,7.153267008,6.731907861,6.977215935,6.324900485,6.27528084,6.382255651,7.456071129,7.32497971,7.323748647,7.380294371
Rv0425c,10.50435616,10.80931955,10.67841253,10.86067925,10.75999041,10.635272,10.73754415,10.70000154,10.74492311,10.71309471,11.00838449,10.77189577,10.96446161,11.01240695,10.54656242,10.73485732,10.4471109,10.14040795,10.53592581,10.66603043,10.44535115,10.40169563,10.23824281,10.3412518,10.47149652,10.86576203
Rv0426c,7.758459295,7.891690457,8.165268901,8.226353411,8.098462544,7.946422233,7.939623641,8.311578507,7.191005287,7.095716422,8.116905433,6.807672881,8.3137054,8.507696402,8.613942916,8.521753578,7.578685291,8.021343869,7.986298374,6.706727436,6.523750852,6.628460576,8.175764561,8.197073597,8.080501624,8.126855422
Rv0427c,7.180531222,7.392582389,7.222737304,6.964723943,6.959367731,6.873962998,7.146132874,6.954497748,7.399647038,7.388215227,6.814001092,7.230141889,6.637990489,6.807711852,6.454420403,6.521601976,6.728155554,6.256869578,6.094627492,7.762909499,7.707188755,7.439259275,6.853649451,6.847073839,6.848726765,6.732532916
Rv0428c,7.297805353,7.791037387,7.086199317,7.242957985,7.166200181,7.120921713,7.103372764,7.220008187,8.121550968,7.658986371,6.843138105,7.790461161,6.442667435,6.415122459,5.933739778,6.095491867,6.475529926,5.982282022,5.312180954,8.124002799,8.006873984,7.83438493,6.015597726,6.247331453,6.533115862,6.693132466
Rv0429c,6.858312784,7.619920555,7.813492115,7.961161287,7.888076474,7.78464457,8.012263471,8.19905401,6.560769557,6.899719418,7.975423936,6.833060871,7.462756168,7.460104958,7.076181051,6.611581713,6.40366454,6.288981501,6.089024632,6.406693424,6.639344491,6.48106426,6.964365561,6.830087404,7.165557285,7.358198879
Rv0430,7.515956141,8.754734745,9.162753935,9.1444203,9.068045426,8.93922893,9.005123281,8.831737399,8.412664756,8.350321717,8.707900015,8.063446056,8.331872243,8.412288828,8.308709888,8.355294722,8.117563686,8.206916103,7.884675472,7.769368821,7.7948455,7.75279429,8.244245241,8.447825594,8.293536437,7.674328106
Rv0431,7.425947205,8.182494438,8.528338302,8.425109733,8.321203156,8.181087114,8.223209414,8.215676322,7.205552328,7.766989584,7.833930927,6.828857132,7.507392192,7.57453993,7.449931278,7.397700319,6.975967254,7.319004161,7.007140979,6.134824058,6.262216674,6.432505702,7.528409592,7.900706969,7.884196035,7.840034612
Rv0432,8.610104268,8.967355983,9.091747974,8.92768238,9.140976144,9.229691546,9.204812044,9.250996579,7.303470543,8.141617155,9.125634946,7.198352936,8.859421509,8.652266125,8.439842991,8.591904474,7.824291963,8.225007387,7.944260705,6.719681828,6.780336975,6.861815965,8.822030573,8.960458794,8.985502433,9.035613609
Rv0433,8.568136715,8.978194633,9.0269119,8.898148998,8.929103764,8.935132563,8.846003056,9.07325469,7.743062992,8.141617155,8.993095109,7.82423251,8.40805436,8.396375322,8.189069797,8.320963478,7.84224681,7.727613559,7.460726632,7.15822877,7.23951767,7.424279096,8.238856892,8.428516102,8.411273118,8.755666474
Rv0434,7.790844924,7.76172791,7.484161046,7.539260398,7.64987311,7.562272816,7.447598712,7.543808238,7.188274526,7.365981969,7.646766917,7.165000416,7.679952666,7.321408497,7.520786185,7.330647149,6.947155155,7.306030143,7.230718059,7.248071828,7.171270547,7.280623929,7.368361995,7.193483787,7.248253085,7.481675011
Rv0435c,9.151831629,9.412873887,9.004180571,9.135815068,9.025341465,8.985411574,9.169408494,8.895026586,8.864108268,8.959091708,8.863117001,8.754083841,8.909315086,8.723462293,8.455623602,8.448879087,8.581586782,8.545260108,8.729696227,8.938648855,8.967665719,8.546511433,8.126724701,8.168907,8.484335075,8.858322189
Rv0436c,7.689680112,7.85475933,7.888351689,8.261569934,8.125671192,8.098917322,8.054913158,8.021362575,8.209946251,8.133740026,7.967141803,8.130292137,8.098953099,7.920482441,7.709754696,7.797923261,8.066956301,7.825678869,7.950020059,8.199527342,8.103983651,8.106418816,7.761676059,7.708544247,7.983058313,8.047123887
Rv0437c,7.413310396,7.340817449,6.896759426,7.361534326,7.365537835,7.586597565,7.414482033,7.170240535,8.055636441,7.724549452,7.265097381,7.569233539,7.681493428,7.46882551,7.36283449,7.198291758,7.631281258,7.225636019,7.283961761,8.02450421,7.764089037,7.617756297,7.272660053,7.211983298,7.442375198,7.450897823
Rv0438c,7.838068295,7.951452024,7.385851574,7.690939589,7.600437384,7.574486456,7.548676644,7.336436595,7.809648335,8.109847249,7.33014614,7.915582826,7.39180435,7.536754876,7.339085861,7.273968596,7.228924469,7.065068965,7.19219402,8.245867398,8.234021738,7.799980938,7.159710408,7.124721529,7.353538152,7.392172755
Rv0439c,7.12273116,7.471375796,7.526992753,7.45120036,7.287465609,7.179028981,7.101600022,7.420175767,7.002763799,7.224867405,7.331860478,6.955755833,7.268796603,7.25009955,7.079348292,6.987296396,6.876451587,6.804979659,6.56254523,7.199047373,7.298643446,7.21395151,7.225909752,7.30623907,7.384450892,7.406528723
Rv0440,9.419952193,13.6428751,13.72639993,13.91677781,12.55786365,11.47829724,11.68988984,11.07124459,10.09462628,11.30249305,12.13756179,10.32409795,11.87744109,12.56701107,12.90344244,12.72768919,12.52173495,12.76425274,12.33045201,9.145295471,8.530048376,8.685108538,12.1969564,12.37389107,12.75018872,13.61697499
Rv0441c,7.626077282,7.64351704,7.633693743,7.863462029,7.600748635,7.420620452,7.499387434,7.517752912,6.625468735,7.274007442,7.739501399,6.741203934,7.735334473,7.938362392,8.028176098,7.545577486,7.228924469,7.394489599,8.029263894,6.735431812,6.523750852,6.562297059,7.619835487,7.648343118,7.793602612,8.204494982
Rv0442c,7.893325466,7.777933869,7.397654967,7.307385122,7.263819236,7.149790461,7.42650466,7.22052117,8.268117225,7.940523213,7.357695767,8.184825037,7.318232481,7.42630767,7.728314903,7.639669326,7.769046454,7.843746722,8.039808276,8.485595656,8.589281293,8.393399417,7.735877824,7.851287047,8.015207687,8.026325586
Rv0443,7.338192624,7.495776671,8.008877089,7.73388441,7.802770515,7.668642692,7.736438462,7.823669787,7.161463624,7.442344016,8.180498656,7.504797155,7.971439516,7.874041626,7.841977641,7.920645132,7.524115838,7.712499181,7.762212548,6.77941558,6.706522186,6.824667644,7.628076934,7.603130243,7.550261731,7.593815518
Rv0444c,8.34368109,8.491566449,8.413204681,8.434873313,8.747727208,8.554751048,8.601129592,8.342179704,7.903343638,7.948579589,8.36350424,7.701380004,8.232226551,8.099782989,7.536641399,7.690308347,7.638891775,7.579979785,7.569521953,7.78269078,7.616052261,7.526013812,7.729349778,7.664004977,7.878553608,8.082839296
Rv0445c,7.642297037,7.941855512,8.251563806,7.952357623,8.080034118,7.894486227,7.874787186,8.021362575,6.536213328,7.00709862,7.688081947,6.5767313,7.355748833,7.426126139,7.097716541,7.182354848,6.520826891,6.511847073,7.03161293,6.045950217,6.294403284,6.375849521,7.361175249,7.441286442,7.528136245,7.720546712
Rv0446c,7.531790153,7.682006618,7.808358246,7.908594411,7.933763839,7.778304147,7.874787186,7.818670254,7.42032521,7.564523479,7.795951751,7.261641839,7.366030346,7.22296689,6.903521684,7.203338983,6.950791799,7.076919779,6.852999181,7.161254337,7.357846969,7.086482235,7.244822911,7.432697378,7.463953539,7.561404354
Rv0447c,7.858257823,7.92056943,7.51066344,7.307385122,7.194219381,7.54741501,7.509927064,7.633138279,7.826953401,7.746474601,7.446844444,7.894594293,7.335410552,7.181127521,7.360776755,7.246108386,7.085546548,7.110961845,6.799399098,7.896000018,8.105898981,7.906226339,6.954179744,7.014564724,7.145236734,7.305967517
Rv0448c,6.858312784,6.040524338,6.185148404,6.006124141,5.583853193,5.861610444,6.079384682,6.185175054,6.257791217,6.059389282,6.146983992,6.271012954,6.1198422,6.096559209,6.686614256,5.994954837,6.112076282,5.945812073,6.131322438,6.069013421,6.411681787,6.401305114,6.271475976,6.284971088,6.283936905,6.194484508
