index,siglvl,prior_prob,num_sample,num_pos,instance_str,__col_key__,index
Rv0315[-1]+Rv2451[0]+Rv2896c[0],0.0009372671999999804,0.12,5,4,,4,Rv0315[-1]+Rv2451[0]+Rv2896c[0]
Rv0315[-1]+Rv2501c[0],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv2501c[0]
Rv0315[-1]+Rv2503c[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv2503c[0]
Rv0315[-1]+Rv2552c[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv2552c[0]
Rv0315[-1]+Rv2591[0],0.0003170915766486093,0.12,13,7,,4,Rv0315[-1]+Rv2591[0]
Rv0315[-1]+Rv2592c[0],7.597162898442811e-05,0.12,11,7,,4,Rv0315[-1]+Rv2592c[0]
Rv0315[-1]+Rv2596[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv2596[0]
Rv0315[-1]+Rv2698[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv2698[0]
Rv0315[-1]+Rv2699c--Rv3524[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv2699c--Rv3524[0]
Rv0315[-1]+Rv2737c[1],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv2737c[1]
Rv0315[-1]+Rv2745c[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv2745c[0]
Rv0315[-1]+Rv2779c[0]+Rv3810[0],0.0004234125312000403,0.12,7,5,,4,Rv0315[-1]+Rv2779c[0]+Rv3810[0]
Rv0315[-1]+Rv2827c[0],0.0005683755038871086,0.12,14,7,,4,Rv0315[-1]+Rv2827c[0]
Rv0315[-1]+Rv2848c[0],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv2848c[0]
Rv0315[-1]+Rv2959c[0],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv2959c[0]
Rv0315[-1]+Rv2960c[0],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv2960c[0]
Rv0315[-1]+Rv3130c[1],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv3130c[1]
Rv0315[-1]+Rv3139[-1],6.731124572156855e-05,0.12,8,6,,4,Rv0315[-1]+Rv3139[-1]
Rv0315[-1]+Rv3139[-1]+Rv3544c[0],2.985983999947983e-06,0.12,6,6,,4,Rv0315[-1]+Rv3139[-1]+Rv3544c[0]
Rv0315[-1]+Rv3140[0],0.0008039907946369995,0.12,11,6,,4,Rv0315[-1]+Rv3140[0]
Rv0315[-1]+Rv3197A[0],0.0005683755038871086,0.12,14,7,,4,Rv0315[-1]+Rv3197A[0]
Rv0315[-1]+Rv3229c[0],0.0005683755038871086,0.12,14,7,,4,Rv0315[-1]+Rv3229c[0]
Rv0315[-1]+Rv3230c[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv3230c[0]
Rv0315[-1]+Rv3453[0],0.00018126365707471503,0.12,9,6,,4,Rv0315[-1]+Rv3453[0]
Rv0315[-1]+Rv3453[0]+Rv3561[0],6.731124572156855e-05,0.12,8,6,,4,Rv0315[-1]+Rv3453[0]+Rv3561[0]
Rv0315[-1]+Rv3550[0],0.00018126365707471503,0.12,9,6,,4,Rv0315[-1]+Rv3550[0]
Rv0315[-1]+Rv3552[0],0.0005683755038871086,0.12,14,7,,4,Rv0315[-1]+Rv3552[0]
Rv0315[-1]+Rv3582c[0],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv3582c[0]
Rv0315[-1]+Rv3583c[0],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv3583c[0]
Rv0315[-1]+Rv3599c[-1],0.0005683755038871086,0.12,14,7,,4,Rv0315[-1]+Rv3599c[-1]
Rv0315[-1]+Rv3810[0],0.00018126365707471503,0.12,9,6,,4,Rv0315[-1]+Rv3810[0]
Rv0315[-1]+Rv3831[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv3831[0]
Rv0315[-1]+Rv3861[-1],6.731124572156855e-05,0.12,8,6,,4,Rv0315[-1]+Rv3861[-1]
Rv0315[-1]+Rv3878[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv3878[0]
Rv0315[-1]+Rv3880c[0],0.0001633339288626967,0.12,12,7,,4,Rv0315[-1]+Rv3880c[0]
Rv0315[-1]+Rv3888c[0],0.0009553527518345595,0.12,15,7,,4,Rv0315[-1]+Rv3888c[0]
Rv0366c[0]+Rv0598c[0]+Rv0991c[1]+Rv2502c[0],0.0005683755038871086,0.12,14,7,,4,Rv0366c[0]+Rv0598c[0]+Rv0991c[1]+Rv2502c[0]
Rv0366c[0]+Rv0668[-1]+Rv1861[1],0.0009372671999999804,0.12,5,4,,4,Rv0366c[0]+Rv0668[-1]+Rv1861[1]
Rv0366c[0]+Rv0719[-1],0.0003170915766486093,0.12,13,7,,4,Rv0366c[0]+Rv0719[-1]
Rv0366c[0]+Rv0747[1],0.0009553527518345595,0.12,15,7,,4,Rv0366c[0]+Rv0747[1]
Rv0366c[0]+Rv0834c[1]+Rv1443c[0],0.0005683755038871086,0.12,14,7,,4,Rv0366c[0]+Rv0834c[1]+Rv1443c[0]
Rv0366c[0]+Rv0872c[1],0.0009553527518345595,0.12,15,7,,4,Rv0366c[0]+Rv0872c[1]
Rv0366c[0]+Rv1006[-1],0.0005683755038871086,0.12,14,7,,4,Rv0366c[0]+Rv1006[-1]
Rv0366c[0]+Rv1144[-1],0.0009553527518345595,0.12,15,7,,4,Rv0366c[0]+Rv1144[-1]
Rv0366c[0]+Rv1201c[-1]+Rv1861[1],0.0009372671999999804,0.12,5,4,,4,Rv0366c[0]+Rv1201c[-1]+Rv1861[1]
Rv0366c[0]+Rv1620c[1],0.0001343692799999907,0.12,6,5,,4,Rv0366c[0]+Rv1620c[1]
Rv0366c[0]+Rv1861[1]+Rv3513c[0],0.00020735999999998977,0.12,4,4,,4,Rv0366c[0]+Rv1861[1]+Rv3513c[0]
Rv0366c[0]+Rv1996[1]+Rv2591[0],0.0005683755038871086,0.12,14,7,,4,Rv0366c[0]+Rv1996[1]+Rv2591[0]
Rv0366c[0]+Rv2503c[0]+Rv3616c[1],2.4883200000047623e-05,0.12,5,5,,4,Rv0366c[0]+Rv2503c[0]+Rv3616c[1]
Rv0366c[0]+Rv3087[0],0.0005683755038871086,0.12,14,7,,4,Rv0366c[0]+Rv3087[0]
Rv0366c[0]+Rv3087[0]+Rv3230c[0],0.0005683755038871086,0.12,14,7,,4,Rv0366c[0]+Rv3087[0]+Rv3230c[0]
Rv0528[0]+Rv3615c[1],0.00040688943155375856,0.12,10,6,,4,Rv0528[0]+Rv3615c[1]
Rv0528[0]+Rv3616c[1],0.0004234125312000403,0.12,7,5,,4,Rv0528[0]+Rv3616c[1]
Rv0570[1]+Rv2382c[-1],2.4883200000047623e-05,0.12,5,5,,4,Rv0570[1]+Rv2382c[-1]
Rv0572c[1]+Rv1705c[0]+Rv2135c[0],0.0009553527518345595,0.12,15,7,,4,Rv0572c[1]+Rv1705c[0]+Rv2135c[0]
Rv0578c[1]+Rv1805c[0],0.0004234125312000403,0.12,7,5,,4,Rv0578c[1]+Rv1805c[0]
Rv0578c[1]+Rv2591[0],0.0004234125312000403,0.12,7,5,,4,Rv0578c[1]+Rv2591[0]
Rv0578c[1]+Rv3566A[0],0.0008039907946369995,0.12,11,6,,4,Rv0578c[1]+Rv3566A[0]
Rv0666[0]+Rv3615c[1],0.0009372671999999804,0.12,5,4,,4,Rv0666[0]+Rv3615c[1]
Rv0673[0]+Rv0859[-1]+Rv2936[-1]+Rv3130c[1],0.0009372671999999804,0.12,5,4,,4,Rv0673[0]+Rv0859[-1]+Rv2936[-1]+Rv3130c[1]
Rv0676c--Rv2829c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv0676c--Rv2829c[0]+Rv3615c[1]
Rv0676c--Rv2829c[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv0676c--Rv2829c[0]+Rv3616c[1]
Rv0690c[0]+Rv3615c[1],0.00040688943155375856,0.12,10,6,,4,Rv0690c[0]+Rv3615c[1]
Rv0693[0]+Rv3615c[1]+Rv3834c[0],0.00020735999999998977,0.12,4,4,,4,Rv0693[0]+Rv3615c[1]+Rv3834c[0]
Rv0693[0]+Rv3616c[1],0.0004234125312000403,0.12,7,5,,4,Rv0693[0]+Rv3616c[1]
Rv0694[0]+Rv3615c[1],0.00018126365707471503,0.12,9,6,,4,Rv0694[0]+Rv3615c[1]
Rv0694[0]+Rv3616c[1],0.0004234125312000403,0.12,7,5,,4,Rv0694[0]+Rv3616c[1]
Rv0726c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv0726c[0]+Rv3615c[1]
Rv0726c[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv0726c[0]+Rv3616c[1]
Rv0829[0]+Rv2590[0],0.0009553527518345595,0.12,15,7,,4,Rv0829[0]+Rv2590[0]
Rv0834c[1]+Rv2642[0],0.0005880999236187456,0.12,22,9,,4,Rv0834c[1]+Rv2642[0]
Rv0885[1]+Rv1473[-1],0.00020735999999998977,0.12,4,4,,4,Rv0885[1]+Rv1473[-1]
Rv0885[1]+Rv3810[0],0.0009553527518345595,0.12,15,7,,4,Rv0885[1]+Rv3810[0]
Rv0896[-1]+Rv2931[-1]+Rv3130c[1],0.00040688943155375856,0.12,10,6,,4,Rv0896[-1]+Rv2931[-1]+Rv3130c[1]
Rv1006[-1]+Rv1158c[0],0.0001343692799999907,0.12,6,5,,4,Rv1006[-1]+Rv1158c[0]
Rv1006[-1]+Rv3453[0],0.0005683755038871086,0.12,14,7,,4,Rv1006[-1]+Rv3453[0]
Rv1073[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv1073[0]+Rv3616c[1]
Rv1082[0]+Rv1996[1]+Rv2378c[-1]+Rv2779c[0],0.0009372671999999804,0.12,5,4,,4,Rv1082[0]+Rv1996[1]+Rv2378c[-1]+Rv2779c[0]
Rv1082[0]+Rv3615c[1],0.00040688943155375856,0.12,10,6,,4,Rv1082[0]+Rv3615c[1]
Rv1082[0]+Rv3616c[1],0.0004234125312000403,0.12,7,5,,4,Rv1082[0]+Rv3616c[1]
Rv1144[-1]+Rv3549c[1],0.0004234125312000403,0.12,7,5,,4,Rv1144[-1]+Rv3549c[1]
Rv1158c[0]+Rv1813c[1]+Rv2135c[0],0.0001343692799999907,0.12,6,5,,4,Rv1158c[0]+Rv1813c[1]+Rv2135c[0]
Rv1158c[0]+Rv2380c[-1],0.00020735999999998977,0.12,4,4,,4,Rv1158c[0]+Rv2380c[-1]
Rv1158c[0]+Rv3599c[-1],0.0004234125312000403,0.12,7,5,,4,Rv1158c[0]+Rv3599c[-1]
Rv1179c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv1179c[0]+Rv3615c[1]
Rv1186c[0]+Rv1620c[1],0.0001343692799999907,0.12,6,5,,4,Rv1186c[0]+Rv1620c[1]
Rv1186c[0]+Rv2503c[0]+Rv2625c[1],0.0009495522857373428,0.12,19,8,,4,Rv1186c[0]+Rv2503c[0]+Rv2625c[1]
Rv1194c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv1194c[0]+Rv3615c[1]
Rv1194c[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv1194c[0]+Rv3616c[1]
Rv1346[0]+Rv1473[-1],0.00020735999999998977,0.12,4,4,,4,Rv1346[0]+Rv1473[-1]
Rv1346[0]+Rv1473[-1]+Rv2032[1],0.00020735999999998977,0.12,4,4,,4,Rv1346[0]+Rv1473[-1]+Rv2032[1]
Rv1346[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv1346[0]+Rv3615c[1]
Rv1346[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv1346[0]+Rv3616c[1]
Rv1347c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv1347c[0]+Rv3615c[1]
Rv1347c[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv1347c[0]+Rv3616c[1]
Rv1374c[0]+Rv3615c[1],3.084647408857499e-05,0.12,10,7,,4,Rv1374c[0]+Rv3615c[1]
Rv1374c[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv1374c[0]+Rv3616c[1]
Rv1396c[0]+Rv1657[1],0.0009553527518345595,0.12,15,7,,4,Rv1396c[0]+Rv1657[1]
Rv1408[-1]+Rv3453[0],3.084647408857499e-05,0.12,10,7,,4,Rv1408[-1]+Rv3453[0]
Rv1471[0]+Rv1861[1]+Rv2558[1],0.0009372671999999804,0.12,5,4,,4,Rv1471[0]+Rv1861[1]+Rv2558[1]
Rv1471[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv1471[0]+Rv3615c[1]
Rv1471[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv1471[0]+Rv3616c[1]
Rv1473[-1],0.00020735999999998977,0.12,4,4,,4,Rv1473[-1]
Rv1473[-1]+Rv2007c[1],0.00020735999999998977,0.12,4,4,,4,Rv1473[-1]+Rv2007c[1]
Rv1473[-1]+Rv2626c[1],0.00020735999999998977,0.12,4,4,,4,Rv1473[-1]+Rv2626c[1]
Rv1492[0]+Rv2642[0],0.0009495522857373428,0.12,19,8,,4,Rv1492[0]+Rv2642[0]
Rv1620c[1]+Rv2370c[0],0.00020735999999998977,0.12,4,4,,4,Rv1620c[1]+Rv2370c[0]
Rv1623c[0]+Rv2275[-1],0.0006141900719663917,0.12,18,8,,4,Rv1623c[0]+Rv2275[-1]
Rv1623c[0]+Rv2275[-1]+Rv3543c[0],2.5655574528160585e-06,0.12,8,7,,4,Rv1623c[0]+Rv2275[-1]+Rv3543c[0]
Rv1697[0]+Rv2382c[-1],2.4883200000047623e-05,0.12,5,5,,4,Rv1697[0]+Rv2382c[-1]
Rv1733c[1]+Rv2382c[-1],0.0001343692799999907,0.12,6,5,,4,Rv1733c[1]+Rv2382c[-1]
Rv1734c[1]+Rv2382c[-1],2.4883200000047623e-05,0.12,5,5,,4,Rv1734c[1]+Rv2382c[-1]
Rv1736c[1]+Rv2382c[-1],0.0004234125312000403,0.12,7,5,,4,Rv1736c[1]+Rv2382c[-1]
Rv1739c[1]+Rv2382c[-1],0.0004234125312000403,0.12,7,5,,4,Rv1739c[1]+Rv2382c[-1]
Rv1794[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv1794[0]+Rv3615c[1]
Rv1857[-1]+Rv2378c[-1],1.875197951994867e-05,0.12,7,6,,4,Rv1857[-1]+Rv2378c[-1]
Rv1996[1]+Rv2378c[-1],1.875197951994867e-05,0.12,7,6,,4,Rv1996[1]+Rv2378c[-1]
Rv1996[1]+Rv2378c[-1]+Rv2779c[0],0.0001343692799999907,0.12,6,5,,4,Rv1996[1]+Rv2378c[-1]+Rv2779c[0]
Rv1996[1]+Rv2382c[-1],0.0001343692799999907,0.12,6,5,,4,Rv1996[1]+Rv2382c[-1]
Rv2007c[1]+Rv2377c[-1]+Rv2397c[0],0.0009372671999999804,0.12,5,4,,4,Rv2007c[1]+Rv2377c[-1]+Rv2397c[0]
Rv2007c[1]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv2007c[1]+Rv3616c[1]
Rv2031c[1]+Rv2247[0]+Rv2377c[-1],0.00020735999999998977,0.12,4,4,,4,Rv2031c[1]+Rv2247[0]+Rv2377c[-1]
Rv2046[-1]+Rv2378c[-1],0.00018126365707471503,0.12,9,6,,4,Rv2046[-1]+Rv2378c[-1]
Rv2247[0]+Rv2377c[-1],0.00020735999999998977,0.12,4,4,,4,Rv2247[0]+Rv2377c[-1]
Rv2251[0]+Rv2357c[0]+Rvnt22[0],0.0005683755038871086,0.12,14,7,,4,Rv2251[0]+Rv2357c[0]+Rvnt22[0]
Rv2301[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2301[0]+Rv3615c[1]
Rv2357c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2357c[0]+Rv3615c[1]
Rv2380c[-1]+Rv2626c[1]+Rv3150[-1],2.985983999947983e-06,0.12,6,6,,4,Rv2380c[-1]+Rv2626c[1]+Rv3150[-1]
Rv2380c[-1]+Rv3130c[1],6.731124572156855e-05,0.12,8,6,,4,Rv2380c[-1]+Rv3130c[1]
Rv2382c[-1]+Rv2625c[1],0.0001343692799999907,0.12,6,5,,4,Rv2382c[-1]+Rv2625c[1]
Rv2382c[-1]+Rv2627c[1],0.0004234125312000403,0.12,7,5,,4,Rv2382c[-1]+Rv2627c[1]
Rv2386c[0]+Rv2450c[-1],0.00020735999999998977,0.12,4,4,,4,Rv2386c[0]+Rv2450c[-1]
Rv2451[0]+Rv3615c[1],1.0335040045106325e-05,0.12,9,7,,4,Rv2451[0]+Rv3615c[1]
Rv2451[0]+Rv3616c[1],1.875197951994867e-05,0.12,7,6,,4,Rv2451[0]+Rv3616c[1]
Rv2503c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2503c[0]+Rv3615c[1]
Rv2503c[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv2503c[0]+Rv3616c[1]
Rv2552c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2552c[0]+Rv3615c[1]
Rv2590[0]+Rv3810[0],7.597162898442811e-05,0.12,11,7,,4,Rv2590[0]+Rv3810[0]
Rv2591[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2591[0]+Rv3615c[1]
Rv2592c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2592c[0]+Rv3615c[1]
Rv2596[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2596[0]+Rv3615c[1]
Rv2694c[0]+Rv3616c[1],0.0004234125312000403,0.12,7,5,,4,Rv2694c[0]+Rv3616c[1]
Rv2698[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2698[0]+Rv3615c[1]
Rv2699c--Rv3524[0]+Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv2699c--Rv3524[0]+Rv3616c[1]
Rv2827c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv2827c[0]+Rv3615c[1]
Rv2848c[0]+Rv2936[-1],0.0009495522857373428,0.12,19,8,,4,Rv2848c[0]+Rv2936[-1]
Rv2894c[0]+Rv3615c[1],0.00018126365707471503,0.12,9,6,,4,Rv2894c[0]+Rv3615c[1]
Rv2894c[0]+Rv3616c[1],0.0004234125312000403,0.12,7,5,,4,Rv2894c[0]+Rv3616c[1]
Rv2931[-1]+Rv3810[0],0.0005683755038871086,0.12,14,7,,4,Rv2931[-1]+Rv3810[0]
Rv2958c[0]+Rv3615c[1],0.00020735999999998977,0.12,4,4,,4,Rv2958c[0]+Rv3615c[1]
Rv2960c[0]+Rv3615c[1],3.084647408857499e-05,0.12,10,7,,4,Rv2960c[0]+Rv3615c[1]
Rv2960c[0]+Rv3616c[1],1.875197951994867e-05,0.12,7,6,,4,Rv2960c[0]+Rv3616c[1]
Rv3230c[0]+Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv3230c[0]+Rv3615c[1]
Rv3550[0]+Rv3615c[1],6.731124572156855e-05,0.12,8,6,,4,Rv3550[0]+Rv3615c[1]
Rv3550[0]+Rv3616c[1],0.0001343692799999907,0.12,6,5,,4,Rv3550[0]+Rv3616c[1]
Rv3615c[1],7.597162898442811e-05,0.12,11,7,,4,Rv3615c[1]
Rv3615c[1]+Rv3810[0],2.985983999947983e-06,0.12,6,6,,4,Rv3615c[1]+Rv3810[0]
Rv3615c[1]+Rv3831[0],7.597162898442811e-05,0.12,11,7,,4,Rv3615c[1]+Rv3831[0]
Rv3615c[1]+Rv3880c[0],7.597162898442811e-05,0.12,11,7,,4,Rv3615c[1]+Rv3880c[0]
Rv3616c[1],6.731124572156855e-05,0.12,8,6,,4,Rv3616c[1]
Rv3616c[1]+Rv3810[0],2.4883200000047623e-05,0.12,5,5,,4,Rv3616c[1]+Rv3810[0]
Rv3616c[1]+Rv3880c[0],6.731124572156855e-05,0.12,8,6,,4,Rv3616c[1]+Rv3880c[0]
Rv3646c[-1],0.0008636663736311112,0.12,23,9,,4,Rv3646c[-1]
Rv0009[0]+Rv0669c[0]+Rv3139[-1],7.150261554378368e-05,0.16,9,7,,5,Rv0009[0]+Rv0669c[0]+Rv3139[-1]
Rv0010c[0]+Rv1611[-1]+Rv2165c[0]+Rv3230c[-1],0.00010485760000000788,0.16,5,5,,5,Rv0010c[0]+Rv1611[-1]+Rv2165c[0]+Rv3230c[-1]
Rv0013[0]+Rv1955[1]+Rv3505[-1],0.00048580622475169477,0.16,11,7,,5,Rv0013[0]+Rv1955[1]+Rv3505[-1]
Rv0014c[0]+Rv0077c[-1]+Rv3853[-1],2.6843545599675167e-06,0.16,7,7,,5,Rv0014c[0]+Rv0077c[-1]+Rv3853[-1]
Rv0014c[0]+Rv0112[0],-0.00046589557619391986,0.16,44,0,,5,Rv0014c[0]+Rv0112[0]
Rv0014c[0]+Rv0112[0]+Rv3173c[0],-0.0005546375907070633,0.16,43,0,,5,Rv0014c[0]+Rv0112[0]+Rv3173c[0]
Rv0014c[0]+Rv0112[1],3.71333496905768e-05,0.16,22,12,,5,Rv0014c[0]+Rv0112[1]
Rv0014c[0]+Rv0112[1]+Rv1492[-1]+Rv2886c[0],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0112[1]+Rv1492[-1]+Rv2886c[0]
Rv0014c[0]+Rv0112[1]+Rv2307B[0]+Rvnt16[0],0.0005452595199999521,0.16,6,5,,5,Rv0014c[0]+Rv0112[1]+Rv2307B[0]+Rvnt16[0]
Rv0014c[0]+Rv0112[1]+Rv2886c[-1],7.150261554378368e-05,0.16,9,7,,5,Rv0014c[0]+Rv0112[1]+Rv2886c[-1]
Rv0014c[0]+Rv0112[1]+Rvnt16[-1],0.0009067921502371457,0.16,9,6,,5,Rv0014c[0]+Rv0112[1]+Rvnt16[-1]
Rv0014c[0]+Rv0112[1]+Rvnt16[0],0.0009067921502371457,0.16,9,6,,5,Rv0014c[0]+Rv0112[1]+Rvnt16[0]
Rv0014c[0]+Rv0113[1],1.0335409306172494e-07,0.16,11,10,,5,Rv0014c[0]+Rv0113[1]
Rv0014c[0]+Rv0113[1]+Rv0252[0],0.0005452595199999521,0.16,6,5,,5,Rv0014c[0]+Rv0113[1]+Rv0252[0]
Rv0014c[0]+Rv0113[1]+Rv0252[1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0113[1]+Rv0252[1]
Rv0014c[0]+Rv0113[1]+Rv0535[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0014c[0]+Rv0113[1]+Rv0535[-1]
Rv0014c[0]+Rv0113[1]+Rv0535[0],0.0006553599999999937,0.16,4,4,,5,Rv0014c[0]+Rv0113[1]+Rv0535[0]
Rv0014c[0]+Rv0113[1]+Rv0689c[0],1.6777216000019024e-05,0.16,6,6,,5,Rv0014c[0]+Rv0113[1]+Rv0689c[0]
Rv0014c[0]+Rv0113[1]+Rv0929[-1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0113[1]+Rv0929[-1]
Rv0014c[0]+Rv0113[1]+Rv0929[0],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0113[1]+Rv0929[0]
Rv0014c[0]+Rv0113[1]+Rv2065[-1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0113[1]+Rv2065[-1]
Rv0014c[0]+Rv0113[1]+Rv2065[0],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0113[1]+Rv2065[0]
Rv0014c[0]+Rv0113[1]+Rv2669[-1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0113[1]+Rv2669[-1]
Rv0014c[0]+Rv0113[1]+Rv2669[0],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0113[1]+Rv2669[0]
Rv0014c[0]+Rv0113[1]+Rv3635[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0014c[0]+Rv0113[1]+Rv3635[-1]
Rv0014c[0]+Rv0113[1]+Rv3635[0],0.0006553599999999937,0.16,4,4,,5,Rv0014c[0]+Rv0113[1]+Rv3635[0]
Rv0014c[0]+Rv0114[1],1.6777216000019024e-05,0.16,6,6,,5,Rv0014c[0]+Rv0114[1]
Rv0014c[0]+Rv0119[0]+Rv1044[-1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0119[0]+Rv1044[-1]
Rv0014c[0]+Rv0124[0]+Rv1219c[0]+Rv2451[1],0.000101334384639995,0.16,7,6,,5,Rv0014c[0]+Rv0124[0]+Rv1219c[0]+Rv2451[1]
Rv0014c[0]+Rv0128[1],2.6843545599675167e-06,0.16,7,7,,5,Rv0014c[0]+Rv0128[1]
Rv0014c[0]+Rv0128[1]+Rv2416c[0],1.6777216000019024e-05,0.16,6,6,,5,Rv0014c[0]+Rv0128[1]+Rv2416c[0]
Rv0014c[0]+Rv0162c[-1]+Rv0676c--Rv2829c[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0014c[0]+Rv0162c[-1]+Rv0676c--Rv2829c[-1]
Rv0014c[0]+Rv0162c[-1]+Rv3140[-1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0162c[-1]+Rv3140[-1]
Rv0014c[0]+Rv0162c[0]+Rv0676c--Rv2829c[-1],1.6777216000019024e-05,0.16,6,6,,5,Rv0014c[0]+Rv0162c[0]+Rv0676c--Rv2829c[-1]
Rv0014c[0]+Rv0162c[0]+Rv1461[0]+Rv3656c[-1],0.0005452595199999521,0.16,6,5,,5,Rv0014c[0]+Rv0162c[0]+Rv1461[0]+Rv3656c[-1]
Rv0014c[0]+Rv0162c[0]+Rv1719[-1]+Rv3140[-1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0162c[0]+Rv1719[-1]+Rv3140[-1]
Rv0014c[0]+Rv0225[-1]+Rv1389[1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0225[-1]+Rv1389[1]
Rv0014c[0]+Rv0240[-1]+Rv2122c[1],0.000101334384639995,0.16,7,6,,5,Rv0014c[0]+Rv0240[-1]+Rv2122c[1]
Rv0014c[0]+Rv0241c[-1],1.8610224694626254e-08,0.16,14,12,,5,Rv0014c[0]+Rv0241c[-1]
Rv0014c[0]+Rv0241c[-1]+Rv0608[-1],0.00010485760000000788,0.16,5,5,,5,Rv0014c[0]+Rv0241c[-1]+Rv0608[-1]
Rv0014c[0]+Rv0241c[-1]+Rv0608[0],7.150261554378368e-05,0.16,9,7,,5,Rv0014c[0]+Rv0241c[-1]+Rv0608[0]
Rv0014c[0]+Rv0241c[-1]+Rv1003[0],4.294967296258889e-07,0.16,8,8,,5,Rv0014c[0]+Rv0241c[-1]+Rv1003[0]
Rv0014c[0]+Rv0241c[-1]+Rv3513c[-1],3.3157147525386677e-06,0.16,9,8,,5,Rv0014c[0]+Rv0241c[-1]+Rv3513c[-1]
Rv0014c[0]+Rv0241c[0],-0.00011548428111252118,0.16,52,0,,5,Rv0014c[0]+Rv0241c[0]
Rv0014c[0]+Rv0242c[-1],7.848100013196913e-07,0.16,17,12,,5,Rv0014c[0]+Rv0242c[-1]
Rv0014c[0]+Rv0242c[-1]+Rv2014[-1],0.000101334384639995,0.16,7,6,,5,Rv0014c[0]+Rv0242c[-1]+Rv2014[-1]
